,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,0,45659,7282,12017,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5893113,SASI-001-2024 (Presentación de oferta),711372540,CO1.BDOS.5714136,SERVICIO DE TRANSPORTE ESCOLAR PARA LOS ESTUDIANTES DE LA INSTITUCIÓN EDUCATIVA COLEGIO INTEGRADO PEDRO SANTOS DEL MUNICIPIO DE PINCHOTE SANTANDER (Presentación de oferta),SERVICIO DE TRANSPORTE ESCOLAR PARA LOS ESTUDIANTES DE LA INSTITUCIÓN EDUCATIVA COLEGIO INTEGRADO PEDRO SANTOS DEL MUNICIPIO DE PINCHOTE SANTANDER,Presentación de oferta,03/05/2024,03/05/2024,,,,,03/05/2024,264847927,Selección abreviada subasta inversa,Suministro de bienes y servicios de características técnicas uniformes y común utilización,otro,día(s),03/08/2024,03/18/2024,03/18/2024,Pinchote,CONTRATACIÓN PINCHOTE,0,0,12,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.1874361,708268883,Santander,Aratoca,03/18/2024,264847927,JESSICA ROSSIO VILLAMIL CHACÓN,EMPRESA DE TRANSPORTES PANACHI DE ARATOCA S.A,900122921,V1.78111800,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5783099,711372540,Adjudicado,2024,3.9155429850746266,,1,264847927,264.847927,V1.781,True,172.29870846151323,337.3214996269482,132.0113525390625,1,0.5371440062718735,0.1900195048553775,23.63636892540023,-25.71476745605469,6952.76433058473,1.5371440062718738
1,1,1,139824,12559,20870,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5785827,CD-019-2024,711372540,CO1.BDOS.5669000,PRESTACIÓN DE SERVICIOS PROFESIONALES DE ASESORÍA CAPACITACIÓN  ACOMPAÑAMIENTO Y ASISTENCIA TECNICA  EN EL PROCESO DE FORMULACIÓN  ELABORACIÓN Y APROBACIÓN DEL PLAN DE DESARROLLO TERRITORIAL 2024 202,"PRESTACIÓN DE SERVICIOS PROFESIONALES DE ASESORÍA, CAPACITACIÓN COMPAÑAMIENTO Y ASISTENCIA TECNICA EN EL PROCESO DE FORMULACIÓN ELABORACIÓN Y APROBACIÓN DEL PLAN DE DESARROLLO TERRITORIAL 2024 2027 EN EL MUNICIPIO DE PINCHOTE  SANTANDER",Presentación de oferta,02/16/2024,02/16/2024,,,,,02/16/2024,80000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,718353501,Santander,Bucaramanga,,0,No Adjudicado,COOPERATIVA DE TRABAJO ASOCIADO DE CONTRATISTAS AL SERVICIO DEL ESTADO Y PARTICULARES VIVIR MEJOR LTDA,804009644,V1.80101602,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5676852,711372540,Adjudicado,2024,3.9155429850746266,,1,80000000,79.99999999999999,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,101.1569681458564,2.2731740993045223e-14,20.23139362917127,26.81732368469238,5947.17155689312,102.15696814585634
2,2,2,463048,2690,4510,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5915078,MC-004-2024,711372540,CO1.BDOS.5798184,SUMINISTRO DE COMBUSTIBLES (GASOLINA; ACPM); PARA EL SERVICIO DEL COMPONENTE DE MOVILIDAD DE LA POLICÍA NACIONAL; ASIGNADOS A LA ESTACIÓN DE POLICÍA DEL MUNICIPIO DE PINCHOTE Y SUS UNIDADES DE APOYO E,"SUMINISTRO DE COMBUSTIBLES (GASOLINA, ACPM), PARA EL SERVICIO DEL COMPONENTE DE MOVILIDAD DE LA POLICÍA NACIONAL, ASIGNADOS A LA ESTACIÓN DE POLICÍA DEL MUNICIPIO DE PINCHOTE Y SUS UNIDADES DE APOYO EN COMISIÓN TEMPORAL O EN TRANSITO",Presentación de oferta,03/08/2024,03/08/2024,,,,,03/08/2024,25647875,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,Mes(es),03/13/2024,03/13/2024,03/13/2024,Pinchote,CONTRATACIÓN PINCHOTE,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1876040,707138020,Santander,San Gil,03/18/2024,25647875,JESSICA ROSSIO VILLAMIL CHACÓN,COOPERATIVA DE TRANSPORTADORES DE SAN GIL,890203507,V1.15101505,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5806194,711372540,Adjudicado,2024,3.9155429850746266,,1,25647875,25.647875,V1.151,True,4.855982361093102,9.506903834812109,3.720543265342713,0,4.281706788207228,3.241769094122073e-05,5.310091785012194,-105.0841903686523,2805.0028595419885,5.281706788207228
3,3,3,321921,2474,4078,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5565017,CD-001-2024,711372540,CO1.BDOS.5447490,PRESTACION DE SERVICIOS PROFESIONALES ASESOR JURIIDICO CONTRACTUAL,PRESTACIÓN DE LOS SERVICIOS PROFESIONALES DE APOYO ACOMPAÑAMIENTO ORIENTACIÓN Y CAPACITACIÓN PARA EL FORTALECIMIENTO INSTITUCIONAL  MEJORAMIENTO DE LA GESTIÓN PÚBLICA LOCAL EN SUS ÁREAS DE CONTRATACIÓN  ADMINISTRATIVA Y PÚBLICA EN EL MUNICIPIO DE PINCHOTE  SANTANDER,Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,42000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720416213,Santander,San Gil,,0,No Adjudicado,"Cooperativa de Trabajo Asociado Produccion, Comercializacion y Prestacion de servicios CTA",8040110265,V1.80161501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5458792,711372540,Adjudicado,2024,3.9155429850746266,,1,42000000,42.00000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,52.6324082765746,1.28576335225937e-12,10.52648165531492,-12.80167770385742,2748.231611178145,53.6324082765746
4,4,4,571184,7914,13193,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.6023996,CA-001-2024,711372540,CO1.BDOS.5906421,AUNAR ESFUERZOS DE COOPERACIÓN TÉCNICA ADMINISTRATIVA OPERATIVA Y FINANCIERA PARA FORTALECIMIENTO DEL CUERPO DE BOMBEROS Y GARANTIZAR UNA EFICIENTE PRESTACIÓN DEL SERVICIO PUBLICO PARA LA GESTIÓN IN,"AUNAR ESFUERZOS DE COOPERACIÓN TÉCNICA, ADMINISTRATIVA OPERATIVA Y FINANCIERA
PARA FORTALECIMIENTO DEL CUERPO DE BOMBEROS Y GARANTIZAR UNA EFICIENTE PRESTACIÓN DEL SERVICIO PUBLICO PARA LA GESTIÓN INTEGRAL DEL RIESGO CONTRA INCENDIO LOS PREPARATIVOS Y ATENCIÓN DE RESCATES EN TODAS SUS MODALIDADES Y LA ATENCIÓN DE INCIDENTES CON MATERIALES PELIGROSOS EN EL MUNICIPIO DE PINCHOTESANTANDER",Fase de ofertas,04/02/2024,04/02/2024,,,,,04/02/2024,42000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),04/04/2024,04/04/2024,04/04/2024,Pinchote,CONTRATACIÓN PINCHOTE,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1894054,724143250,Santander,Pinchote,04/09/2024,42000000,JESSICA ROSSIO VILLAMIL CHACÓN,CUERPO DE BOMBEROS VOLUNTARIOS DE PINCHOTE,8040146687,V1.92101602,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5917056,711372540,Adjudicado,2024,3.9155429850746266,,1,42000000,42.00000000000001,V1.921,True,727.4387719398976,1424.1588902702836,557.3470458984375,1,-0.9422631819747572,0.3175037512185622,-175.0558669774976,-52.93227386474609,2183.580448676396,0.0577368180252428
5,5,5,8276,8276,13669,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.6721117,CI-003-2024,711372540,CO1.BDOS.6594278,PRESTACIÓN DE SERVICIOS DE SALUD PARA LA EJECUCIÓN DE INTERVENCIONES DE PROMOCION DE LA SALUD Y GESTIÓN DEL RIESGO PROGRAMADAS EN EL PLAN DE ACCIÓN EN SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS PIC,PRESTACIÓN DE SERVICIOS DE SALUD PARA LA EJECUCIÓN DE INTERVENCIONES DE PROMOCION DE LA SALUD Y GESTIÓN DEL RIESGO PROGRAMADAS EN EL PLAN DE ACCIÓN EN SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS  PIC DEL MUNICIPIO DE PINCHOTE,Presentación de oferta,08/26/2024,08/26/2024,,,,,08/26/2024,57457141,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,704330935,Santander,Pinchote,,0,No Adjudicado,ESE SAN ANTONIO DE PADUA DE PINCHOTE SANTANDER,804015047,V1.85101603,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6602942,711372540,Adjudicado,2024,3.9155429850746266,,1,57457141,57.45714099999998,V1.851,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,72.3705915361122,2.073378918543264e-13,14.47411830722244,37.28978729248047,2015.642715819746,73.37059153611219
6,6,6,703219,11947,19683,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.6492315,CD-044-2024,711372540,CO1.BDOS.6367878,PRESTACIÓN DE LOS SERVICIOS PROFESIONALES DE APOYO; ACOMPAÑAMIENTO; ORIENTACIÓN Y CAPACITACIÓN PARA EL FORTALECIMIENTO INSTITUCIONAL; MEJORAMIENTO DE LA GESTIÓN PÚBLICA LOCAL EN SUS ÁREAS DE CONTRATAC,PRESTACIÓN DE LOS SERVICIOS PROFESIONALES DE APOYO ACOMPAÑAMIENTO ORIENTACIÓN Y CAPACITACIÓN PARA EL FORTALECIMIENTO INSTITUCIONAL MEJORAMIENTO DE LA GESTIÓN PÚBLICA LOCAL EN SUS ÁREAS DE CONTRATACIÓN  ADMINISTRATIVA Y PÚBLICA EN EL MUNICIPIO DE PINCHOTE  SANTANDER,Fase de ofertas,07/09/2024,07/09/2024,,,,,07/09/2024,28000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720416213,Santander,San Gil,,0,No Adjudicado,"Cooperativa de Trabajo Asociado Produccion, Comercializacion y Prestacion de servicios CTA",8040110265,V1.80161501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6378052,711372540,Adjudicado,2024,3.9155429850746266,,1,28000000,28.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,34.75493885104972,7.286080592532444e-11,6.950987770209945,-22.89839553833008,1614.2933629026345,35.75493885104972
7,7,7,333302,812,1361,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5999755,CI-001-2024,711372540,CO1.BDOS.5881854,PRESTACIÓN DE SERVICIOS DE SALUD PARA LA EJECUCIÓN DE  INTERVENCIONES DE PROMOCION DE LA SALUD Y GESTIÓN DEL RIESGO PROGRAMADAS EN EL PLAN DE ACCIÓN EN SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS  PIC,PRESTACIÓN DE SERVICIOS DE SALUD PARA LA EJECUCIÓN DE  INTERVENCIONES DE PROMOCION DE LA SALUD Y GESTIÓN DEL RIESGO PROGRAMADAS EN EL PLAN DE ACCIÓN EN SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS  PIC TRANSITORIO DEL MUNICIPIO DE PINCHOTE PRIMER SEMESTRE 2024,Presentación de oferta,03/22/2024,03/22/2024,,,,,03/22/2024,42120000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,704330935,Santander,Pinchote,,0,No Adjudicado,ESE SAN ANTONIO DE PADUA DE PINCHOTE SANTANDER,804015047,V1.85101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5888368,711372540,Adjudicado,2024,3.9155429850746266,,1,42120000,42.12000000000001,V1.851,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,52.7856437287934,2.739129445936859e-12,10.55712874575868,17.33768844604492,1493.0678765093664,53.78564372879339
8,8,8,663125,10596,17401,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.5713068,CD-012-2024,711372540,CO1.BDOS.5595805,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ABOGADO PARA EL FORTALECIMIENTO INSTITUCIONAL DE LAS DIFERENTES SECRETARÍAS DE DESPACHO DEL MUNICIPIO DE PINCHOTE,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ABOGADO PARA EL FORTALECIMIENTO INSTITUCIONAL DE LAS DIFERENTES SECRETARÍAS DE DESPACHO DEL MUNICIPIO DE PINCHOTE,Presentación de oferta,02/06/2024,02/06/2024,,,,,02/06/2024,30000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Pinchote,CONTRATACIÓN PINCHOTE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,718353501,Santander,Bucaramanga,,0,No Adjudicado,COOPERATIVA DE TRABAJO ASOCIADO DE CONTRATISTAS AL SERVICIO DEL ESTADO Y PARTICULARES VIVIR MEJOR LTDA,804009644,V1.80121502,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5603318,711372540,Adjudicado,2024,3.9155429850746266,,1,30000000,30.0,V1.801,True,151.23617489806216,296.0858718558133,115.8737182617188,1,-0.801634760861805,0.4168867451918614,-30.96280014296702,-48.00100708007812,1415.9811695764893,0.1983652391381951
9,9,9,161582,8797,14459,MUNICIPIO DE PINCHOTE,890204265,SANTANDER,PINCHOTE,Territorial,Centralizada,CO1.REQ.6161247,MC-011-2024,711372540,CO1.BDOS.6041438,SUMINISTRO DE MATERIALES DE FERRETERIA PARA REPARACIONES MENORES AL EQUIPAMENTO MUNICIPAL E INFRAESTRUCTURA VIAL DEL MUNICIPIO DE PINCHOTE SANTANDER,"SUMINISTRO DE MATERIALES DE FERRETERIA PARA REPARACIONES MENORES AL
EQUIPAMENTO MUNICIPAL E INFRAESTRUCTURA VIAL DEL MUNICIPIO DE PINCHOTE SANTANDER",Presentación de oferta,04/29/2024,04/29/2024,,,,,04/29/2024,36400000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,Mes(es),05/03/2024,05/03/2024,05/03/2024,Pinchote,CONTRATACIÓN PINCHOTE,0,0,19,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.1922768,705385417,Santander,San Gil,05/10/2024,36400000,JESSICA ROSSIO VILLAMIL CHACÓN,FAUSTINO TAPIAS,77007068,V1.40141700,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6049214,711372540,Adjudicado,2024,3.9155429850746266,,1,36400000,36.4,V1.401,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,45.48142050636465,1.656563870074678e-11,9.09628410127293,6.643054008483887,1413.7165405228598,46.48142050636464
