,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,0,0,225315,8926,14544,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.5500758,CONV-ASOCI-001-2024,704828599,CO1.BDOS.5382831,FUNDACION COLOMBIANA PARA LA CIENCIA Y PROTECCION DEL MEDIO AMBIENTE,"AUNAR ESFUERZOS CON UNA ENTIDAD SIN ANIMO DE LUCRO PARA LA REALIZACIÓN DE LOS REYES MAGOS EN EL CASCO URBANO, FERIA GANADERA CENTRO POBLADO BOQUERON DE ILO CON EL OBJETO DE CREAR FOMENTO, PROMOCIÓN DE LA CULTURA Y DESARROLLO DE LA DIVERSIFICACIÓN DEL MUNICIPIO DE BITUIMA- CUNDINAMARCA",Presentación de oferta,01/05/2024,01/05/2024,,,,,01/05/2024,33215000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/05/2024,01/05/2024,01/05/2024,Bituima,UNIDAD DE CONTRATACION,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821503,702245341,Cundinamarca,Madrid,01/05/2024,33215000,william guillermo Barrera Ruiz,FUNDACOLOMBIA,832003642,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5394747,704828599,Adjudicado,2024,3.9155429850746266,,1,33215000,33.215,V1.931,True,499.1088919071755,977.1411602477556,382.4058837890625,1,-0.9334513960008204,0.3406532653842875,-118.985768687276,-43.90025329589844,1427.1423251050992,0.0665486039991796
1,1,1,1,716224,12048,19834,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.6423212,ACUERDO FORMAL 0001-2024,704828599,CO1.BDOS.6298728,ALIMENTACIÓN ESCOLAR,"ACUERDO FORMAL DE AUTORIZACIÓN DE TRANSFERENCIA DE RECURSOS DEL SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR ASIGNADOS POR EL DEPARTAMENTO NACIONAL DE PLANEACIÓN-DNP AL MUNICIPIO DE BITUIMA CUNDINAMARCA PARA SER GIRADOS AL DEPARTAMENTO DE CUNDINAMARCA (ETC), CON EL FIN DE CONFORMAR LA BOLSA COMÚN PARA EL FINANCIAMIENTO DEL PROGRAMA DE ALIMENTACIÓN ESCOLAR DE CONFORMIDAD CON LA RESOLUCIÓN 00335 DEL 23 DE DICIEMBRE DEL 2021.",Presentación de oferta,06/25/2024,06/25/2024,,,,,06/25/2024,17871128,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Bituima,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702179409,Cundinamarca,No Definido,,0,No Adjudicado,DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,V1.93141500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6308457,704828599,Adjudicado,2024,3.9155429850746266,,1,17871128,17.871128000000002,V1.931,True,81.78755011529152,160.1213340601846,62.663761138916,1,-0.7814932960480167,0.0666632271731061,-16.32376974507236,38.54317855834961,-702.7762442679375,0.2185067039519833
2,2,2,0,225315,8926,14544,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.5500758,CONV-ASOCI-001-2024,704828599,CO1.BDOS.5382831,FUNDACION COLOMBIANA PARA LA CIENCIA Y PROTECCION DEL MEDIO AMBIENTE,"AUNAR ESFUERZOS CON UNA ENTIDAD SIN ANIMO DE LUCRO PARA LA REALIZACIÓN DE LOS REYES MAGOS EN EL CASCO URBANO, FERIA GANADERA CENTRO POBLADO BOQUERON DE ILO CON EL OBJETO DE CREAR FOMENTO, PROMOCIÓN DE LA CULTURA Y DESARROLLO DE LA DIVERSIFICACIÓN DEL MUNICIPIO DE BITUIMA- CUNDINAMARCA",Presentación de oferta,01/05/2024,01/05/2024,,,,,01/05/2024,33215000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/05/2024,01/05/2024,01/05/2024,Bituima,UNIDAD DE CONTRATACION,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821503,702245341,Cundinamarca,Madrid,01/05/2024,33215000,william guillermo Barrera Ruiz,FUNDACOLOMBIA,832003642,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5394747,704828599,Adjudicado,2024,3.9155429850746266,,1,33215000,33.215,V1.931,True,499.1088919071755,977.1411602477556,382.4058837890625,1,-0.9334513960008204,0.3406532653842875,-118.985768687276,-43.90025329589844,1427.1423251050992,0.0665486039991796
3,3,3,1,716224,12048,19834,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.6423212,ACUERDO FORMAL 0001-2024,704828599,CO1.BDOS.6298728,ALIMENTACIÓN ESCOLAR,"ACUERDO FORMAL DE AUTORIZACIÓN DE TRANSFERENCIA DE RECURSOS DEL SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR ASIGNADOS POR EL DEPARTAMENTO NACIONAL DE PLANEACIÓN-DNP AL MUNICIPIO DE BITUIMA CUNDINAMARCA PARA SER GIRADOS AL DEPARTAMENTO DE CUNDINAMARCA (ETC), CON EL FIN DE CONFORMAR LA BOLSA COMÚN PARA EL FINANCIAMIENTO DEL PROGRAMA DE ALIMENTACIÓN ESCOLAR DE CONFORMIDAD CON LA RESOLUCIÓN 00335 DEL 23 DE DICIEMBRE DEL 2021.",Presentación de oferta,06/25/2024,06/25/2024,,,,,06/25/2024,17871128,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Bituima,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702179409,Cundinamarca,No Definido,,0,No Adjudicado,DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,V1.93141500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6308457,704828599,Adjudicado,2024,3.9155429850746266,,1,17871128,17.871128000000002,V1.931,True,81.78755011529152,160.1213340601846,62.663761138916,1,-0.7814932960480167,0.0666632271731061,-16.32376974507236,38.54317855834961,-702.7762442679375,0.2185067039519833
4,4,0,0,225315,8926,14544,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.5500758,CONV-ASOCI-001-2024,704828599,CO1.BDOS.5382831,FUNDACION COLOMBIANA PARA LA CIENCIA Y PROTECCION DEL MEDIO AMBIENTE,"AUNAR ESFUERZOS CON UNA ENTIDAD SIN ANIMO DE LUCRO PARA LA REALIZACIÓN DE LOS REYES MAGOS EN EL CASCO URBANO, FERIA GANADERA CENTRO POBLADO BOQUERON DE ILO CON EL OBJETO DE CREAR FOMENTO, PROMOCIÓN DE LA CULTURA Y DESARROLLO DE LA DIVERSIFICACIÓN DEL MUNICIPIO DE BITUIMA- CUNDINAMARCA",Presentación de oferta,01/05/2024,01/05/2024,,,,,01/05/2024,33215000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/05/2024,01/05/2024,01/05/2024,Bituima,UNIDAD DE CONTRATACION,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821503,702245341,Cundinamarca,Madrid,01/05/2024,33215000,william guillermo Barrera Ruiz,FUNDACOLOMBIA,832003642,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5394747,704828599,Adjudicado,2024,3.9155429850746266,,1,33215000,33.215,V1.931,True,499.1088919071755,977.1411602477556,382.4058837890625,1,-0.9334513960008204,0.3406532653842875,-118.985768687276,-43.90025329589844,1427.1423251050992,0.0665486039991796
5,5,1,1,716224,12048,19834,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.6423212,ACUERDO FORMAL 0001-2024,704828599,CO1.BDOS.6298728,ALIMENTACIÓN ESCOLAR,"ACUERDO FORMAL DE AUTORIZACIÓN DE TRANSFERENCIA DE RECURSOS DEL SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR ASIGNADOS POR EL DEPARTAMENTO NACIONAL DE PLANEACIÓN-DNP AL MUNICIPIO DE BITUIMA CUNDINAMARCA PARA SER GIRADOS AL DEPARTAMENTO DE CUNDINAMARCA (ETC), CON EL FIN DE CONFORMAR LA BOLSA COMÚN PARA EL FINANCIAMIENTO DEL PROGRAMA DE ALIMENTACIÓN ESCOLAR DE CONFORMIDAD CON LA RESOLUCIÓN 00335 DEL 23 DE DICIEMBRE DEL 2021.",Presentación de oferta,06/25/2024,06/25/2024,,,,,06/25/2024,17871128,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Bituima,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702179409,Cundinamarca,No Definido,,0,No Adjudicado,DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,V1.93141500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6308457,704828599,Adjudicado,2024,3.9155429850746266,,1,17871128,17.871128000000002,V1.931,True,81.78755011529152,160.1213340601846,62.663761138916,1,-0.7814932960480167,0.0666632271731061,-16.32376974507236,38.54317855834961,-702.7762442679375,0.2185067039519833
6,6,2,0,225315,8926,14544,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.5500758,CONV-ASOCI-001-2024,704828599,CO1.BDOS.5382831,FUNDACION COLOMBIANA PARA LA CIENCIA Y PROTECCION DEL MEDIO AMBIENTE,"AUNAR ESFUERZOS CON UNA ENTIDAD SIN ANIMO DE LUCRO PARA LA REALIZACIÓN DE LOS REYES MAGOS EN EL CASCO URBANO, FERIA GANADERA CENTRO POBLADO BOQUERON DE ILO CON EL OBJETO DE CREAR FOMENTO, PROMOCIÓN DE LA CULTURA Y DESARROLLO DE LA DIVERSIFICACIÓN DEL MUNICIPIO DE BITUIMA- CUNDINAMARCA",Presentación de oferta,01/05/2024,01/05/2024,,,,,01/05/2024,33215000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/05/2024,01/05/2024,01/05/2024,Bituima,UNIDAD DE CONTRATACION,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821503,702245341,Cundinamarca,Madrid,01/05/2024,33215000,william guillermo Barrera Ruiz,FUNDACOLOMBIA,832003642,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5394747,704828599,Adjudicado,2024,3.9155429850746266,,1,33215000,33.215,V1.931,True,499.1088919071755,977.1411602477556,382.4058837890625,1,-0.9334513960008204,0.3406532653842875,-118.985768687276,-43.90025329589844,1427.1423251050992,0.0665486039991796
7,7,3,1,716224,12048,19834,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.6423212,ACUERDO FORMAL 0001-2024,704828599,CO1.BDOS.6298728,ALIMENTACIÓN ESCOLAR,"ACUERDO FORMAL DE AUTORIZACIÓN DE TRANSFERENCIA DE RECURSOS DEL SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR ASIGNADOS POR EL DEPARTAMENTO NACIONAL DE PLANEACIÓN-DNP AL MUNICIPIO DE BITUIMA CUNDINAMARCA PARA SER GIRADOS AL DEPARTAMENTO DE CUNDINAMARCA (ETC), CON EL FIN DE CONFORMAR LA BOLSA COMÚN PARA EL FINANCIAMIENTO DEL PROGRAMA DE ALIMENTACIÓN ESCOLAR DE CONFORMIDAD CON LA RESOLUCIÓN 00335 DEL 23 DE DICIEMBRE DEL 2021.",Presentación de oferta,06/25/2024,06/25/2024,,,,,06/25/2024,17871128,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Bituima,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702179409,Cundinamarca,No Definido,,0,No Adjudicado,DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,V1.93141500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6308457,704828599,Adjudicado,2024,3.9155429850746266,,1,17871128,17.871128000000002,V1.931,True,81.78755011529152,160.1213340601846,62.663761138916,1,-0.7814932960480167,0.0666632271731061,-16.32376974507236,38.54317855834961,-702.7762442679375,0.2185067039519833
8,0,0,0,225315,8926,14544,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.5500758,CONV-ASOCI-001-2024,704828599,CO1.BDOS.5382831,FUNDACION COLOMBIANA PARA LA CIENCIA Y PROTECCION DEL MEDIO AMBIENTE,"AUNAR ESFUERZOS CON UNA ENTIDAD SIN ANIMO DE LUCRO PARA LA REALIZACIÓN DE LOS REYES MAGOS EN EL CASCO URBANO, FERIA GANADERA CENTRO POBLADO BOQUERON DE ILO CON EL OBJETO DE CREAR FOMENTO, PROMOCIÓN DE LA CULTURA Y DESARROLLO DE LA DIVERSIFICACIÓN DEL MUNICIPIO DE BITUIMA- CUNDINAMARCA",Presentación de oferta,01/05/2024,01/05/2024,,,,,01/05/2024,33215000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/05/2024,01/05/2024,01/05/2024,Bituima,UNIDAD DE CONTRATACION,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821503,702245341,Cundinamarca,Madrid,01/05/2024,33215000,william guillermo Barrera Ruiz,FUNDACOLOMBIA,832003642,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5394747,704828599,Adjudicado,2024,3.9155429850746266,,1,33215000,33.215,V1.931,True,499.1088919071755,977.1411602477556,382.4058837890625,1,-0.9334513960008204,0.3406532653842875,-118.985768687276,-43.90025329589844,1427.1423251050992,0.0665486039991796
9,1,1,1,716224,12048,19834,MUNICIPIO DE BITUIMA*,899999708,CUNDINAMARCA,BITUIMA,Territorial,Centralizada,CO1.REQ.6423212,ACUERDO FORMAL 0001-2024,704828599,CO1.BDOS.6298728,ALIMENTACIÓN ESCOLAR,"ACUERDO FORMAL DE AUTORIZACIÓN DE TRANSFERENCIA DE RECURSOS DEL SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR ASIGNADOS POR EL DEPARTAMENTO NACIONAL DE PLANEACIÓN-DNP AL MUNICIPIO DE BITUIMA CUNDINAMARCA PARA SER GIRADOS AL DEPARTAMENTO DE CUNDINAMARCA (ETC), CON EL FIN DE CONFORMAR LA BOLSA COMÚN PARA EL FINANCIAMIENTO DEL PROGRAMA DE ALIMENTACIÓN ESCOLAR DE CONFORMIDAD CON LA RESOLUCIÓN 00335 DEL 23 DE DICIEMBRE DEL 2021.",Presentación de oferta,06/25/2024,06/25/2024,,,,,06/25/2024,17871128,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Bituima,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702179409,Cundinamarca,No Definido,,0,No Adjudicado,DEPARTAMENTO DE CUNDINAMARCA - SECRETARIA DE EDUCACION,899999114,V1.93141500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6308457,704828599,Adjudicado,2024,3.9155429850746266,,1,17871128,17.871128000000002,V1.931,True,81.78755011529152,160.1213340601846,62.663761138916,1,-0.7814932960480167,0.0666632271731061,-16.32376974507236,38.54317855834961,-702.7762442679375,0.2185067039519833
