,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,Tamaño valor extraño,veces la predicción
35,35,CONCENTRACION DE DESARROLLO RURAL JOSE ANTONIO GALAN,800057459,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4596898,CDR JAG CTA 9,718367014,CO1.BDOS.4494117,TRANSPORTE DE CARGA POR CARRETERA,Servicios de acarreo y suministros materiales y productos de granja desde el casco urbano a al Institución,Presentación de oferta,05/31/2023,05/31/2023,,,,,05/31/2023,"600,000",Contratación régimen especial,Regla aplicable,1,Mes(es),,,,San Vicente De Chucurí,Concentración de desarrollo rural José  Antonio Galán,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78101800,Abierto,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4500102,"718,367,014",Presentación de oferta,2023,0.00432108451923077,,1,600000,0.138854030123625,V1.781,True,0.2,0.000432108451923077,0.6,1,-0.305729849381874,0.657361687243904,-0.0011284338076923092,0.6942701506181249
3350,3350,COLEGIO INTEGRADO CAMILO TORRES,890205446,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4280782,001-2023,718382146,CO1.BDOS.4182985,PRESTACION DE SERVICIOS PROFESIONALES COMO CONTADOR PÚBLICO PARA ASESORAR EN MATERIA DE CONTABILIDAD Y PRESUPUESTO A LA INSTITUCION EDUCATIVA.,PRESTACION DE SERVICIOS PROFESIONALES COMO CONTADOR PÚBLICO PARA ASESORAR EN MATERIA DE CONTABILIDAD Y PRESUPUESTO A LA INSTITUCION EDUCATIVA.,Presentación de oferta,03/17/2023,03/17/2023,,,,,03/17/2023,"9,200,000",Contratación régimen especial,Regla aplicable,258,día(s),,,,San Vicente De Chucurí,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.84111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4184569,"718,382,146",Presentación de oferta,2023,0.00432108451923077,,1,9200000,2.12909512856225,V1.841,True,16.5681171417236,0.0357961172469519,49.7043514251709,1,-0.871494442588136,0.621150387312135,-0.13398446898780764,0.12850555741186398
7677,7677,INSTITUCION EDUCATIVA MIRABEL,829004272,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.5286806,008-2023,718900335,CO1.BDOS.5171707,SUMINISTRO DE ELEMENTOS DE ESCRITORIO TALES COMO RESMAS DE PAPEL; TINTAS ; DECORACIÓN PARA CLAUSURAS; MARCADORES; CARTULINAS; ETC,"SUMINISTRO DE ELEMENTOS DE ESCRITORIO TALES COMO RESMAS DE PAPEL, TINTAS , DECORACIÓN PARA CLAUSURAS, MARCADORES, CARTULINAS, ETC",Presentación de oferta,12/02/2023,12/02/2023,,,,,12/02/2023,"1,383,505",Contratación régimen especial,Regla aplicable,8,día(s),,,,San Vicente De Chucurí,HENRY DE JESUS MOGOLLON MUÑOZ,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.44121600,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5271266,"718,900,335",Presentación de oferta,2023,0.00432108451923077,,1,1383505,0.320175408243643,V1.441,True,21.0087890625,0.04539037659287673,63.0263671875,1,-0.984759930365756,0.487371527688787,-0.18017800137150694,0.015240069634243965
18537,18537,ESE HOSPITAL SAN VICENTE DE CHUCURI,901665624,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.5000223,CD 070 DE 2023,720340082,CO1.BDOS.4890983,PRESTACION DE SERVICIOS TECNICOS ESPECIALIZADOS PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE EQUIPOS BIOMEDICOS DE LA ESE HOSPITAL SAN VICENTE DE CHUCURI.,"PRESTACION DE SERVICIOS TECNICOS ESPECIALIZADOS
PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO
DE EQUIPOS BIOMEDICOS DE LA ESE HOSPITAL SAN
VICENTE DE CHUCURI.",Presentación de oferta,08/30/2023,08/30/2023,,,,,08/30/2023,"20,000,000",Contratación régimen especial,Regla aplicable,124,día(s),,,,San Vicente De Chucurí,UNIDAD UNICA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85161501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4899833,"720,340,082",Presentación de oferta,2023,0.00432108451923077,,1,20000000,4.62846767078751,V1.851,True,0.2,0.000432108451923077,0.6,0,22.1423383539375,3.90730403263653e-06,0.018271566192307697,23.142338353937546
23438,23438,COLEGIO NUESTRA SEÑORA DE LA PAZ,829000858,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4531176,COLNUPAZ-005-2023,718896426,CO1.BDOS.4428572,DOTACION INSTITUCIONAL MATERIAL DIDACTICO,"SUMINISTRO DE MATERIAL DIDACTICO, TABLEROS, CARTELERAS, LIBROS",Presentación de oferta,05/17/2023,05/17/2023,,,,,05/17/2023,"4,915,000",Contratación régimen especial,Regla aplicable,1,día(s),,,,San Vicente De Chucurí,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.44111901,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4434561,"718,896,426",Presentación de oferta,2023,0.00432108451923077,,1,4915000,1.13744593009603,V1.441,True,23.1308517456055,0.04997518269727898,69.3925552368164,1,-0.950825592476847,0.526437834495073,-0.1949857307891159,0.04917440752315257
25010,25010,ESE HOSPITAL SAN VICENTE DE CHUCURI,901665624,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4322001,CD 027 DE 2023,720340082,CO1.BDOS.4222961,ONTRATO DE POLIZAS DE SEGUROS CONTRA TODO RIESGO DE DAÑOS MATERIALES; Y RESPONSABILIDAD CIVIL EXTRACONTRACTUAL; AMPARO PARA VACUNAS Y RESPONSABILIDAD CIVIL CLINICA Y POLIZA PARA LA AMBULANCIA OQS031 D,"ONTRATO DE POLIZAS DE SEGUROS CONTRA TODO
RIESGO DE DAÑOS MATERIALES, Y
RESPONSABILIDAD CIVIL EXTRACONTRACTUAL,
AMPARO PARA VACUNAS Y RESPONSABILIDAD CIVIL
CLINICA Y POLIZA PARA LA AMBULANCIA OQS031 DE
LA ESE HOSPITAL SAN VICENTE DE CHUCUR",Presentación de oferta,03/28/2023,03/28/2023,,,,,03/28/2023,"56,807,681",Contratación régimen especial,Regla aplicable,5,día(s),,,,San Vicente De Chucurí,UNIDAD UNICA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.84131500,Abierto,Seguros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4227619,"720,340,082",Presentación de oferta,2023,0.00432108451923077,,1,56807681,13.1466257480455,V1.841,True,6.65477705001831,0.014377927044883164,19.9643311500549,1,0.975517083327279,0.0339919153524366,-0.0007040271795326093,1.9755170833272813
28993,28993,ESE HOSPITAL SAN VICENTE DE CHUCURI,901665624,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4828127,CD 062 DE 2023,720340082,CO1.BDOS.4721976,SUMINISTRO DE ASEO Y PAPELERÍA; SEGÚN LAS NECESIDADES PARA EL DESARROLLO DE TODOS LOS PROCESOS ASISTENCIALES DE LA ENTIDAD DE ACUERDO A LOS REQUERIMIENTOS INSTITUCIONALES DE LA ESE HOSPITAL SAN VICENT,"SUMINISTRO DE ASEO Y PAPELERÍA, SEGÚN LAS
NECESIDADES PARA EL DESARROLLO DE TODOS LOS
PROCESOS ASISTENCIALES DE LA ENTIDAD DE ACUERDO A
LOS REQUERIMIENTOS INSTITUCIONALES DE LA ESE
HOSPITAL SAN VICENTE DE CHUCURÍ",Presentación de oferta,07/12/2023,07/12/2023,,,,,07/12/2023,"27,214,601",Contratación régimen especial,Regla aplicable,170,día(s),,,,San Vicente De Chucurí,UNIDAD UNICA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.47131800,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4729829,"720,340,082",Presentación de oferta,2023,0.00432108451923077,,1,27214601,6.29809504509407,V1.471,True,0.2,0.000432108451923077,0.6,0,30.4904752254703,1.31205175664624e-06,0.02548616719230769,31.490475225470348
33382,33382,INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE,829004264,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.4313481,IMLC-002-2023,718897945,CO1.BDOS.4215309,ARRENDAMIENTO DEL HOSTING DE LA PLATAFORMA ACADEMICA INTEGRA PARA LA INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE DE SAN VICENTE DE CHUCURI PARA EL AÑO ESCOLAR 2023,ARRENDAMIENTO DEL HOSTING DE LA PLATAFORMA ACADEMICA INTEGRA PARA LA INSTITUCION EDUCATIVA MIRADORES DE LLANA CALIENTE DE SAN VICENTE DE CHUCURI PARA EL AÑO ESCOLAR 2023,Presentación de oferta,03/24/2023,03/24/2023,,,,,03/24/2023,"3,150,000",Contratación régimen especial,Decreto 092 de 2017,252,día(s),,,,San Vicente De Chucurí,IE MIRADORES DE LLANA CALIENTE,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81112500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4216976,"718,897,945",Presentación de oferta,2023,0.00432108451923077,,1,3150000,0.728983658149033,V1.811,True,18.108980178833,0.03912521695490607,54.326940536499,1,-0.959744632168678,0.51603996873468,-0.15335086781962426,0.04025536783132152
35761,35761,INSTITUCION EDUCATIVA CANTAGALLOS,829004242,SANTANDER,SAN VICENTE DE CHUCURÍ,Nacional,Centralizada,CO1.REQ.5341632,013-2023,718163355,CO1.BDOS.5225031,SE HACE CONTRATACIÓN CON LOS BOMBEROS PARA EL MANTENIMIENTO Y RECARGA DE LOS EXTINTORES DE FUEGO Y ELECTRICIDAD,SE HACE CONTRATACIÓN CON LOS BOMBEROS PARA EL MANTENIMIENTO Y RECARGA DE LOS EXTINTORES DE FUEGO Y ELECTRICIDAD,Presentación de oferta,11/27/2023,11/27/2023,,,,,11/27/2023,"296,000",Contratación régimen especial,Regla aplicable,2,día(s),,,,San Vicente De Chucurí,Rectoría,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101500,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5237737,"718,163,355",Presentación de oferta,2023,0.00432108451923077,,1,296000,0.0685013215276551,V1.721,True,4.52030229568481,0.009766304136063471,13.5609068870544,1,-0.98484585387286,0.487274447373081,-0.03876921654425388,0.015154146127140241
37205,37205,COLEGIO INTEGRADO CAMILO TORRES,890205446,SANTANDER,SAN VICENTE DE CHUCURÍ,Territorial,Centralizada,CO1.REQ.5053334,018-2023,718382146,CO1.BDOS.4943216,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO  DE SIETE (7) AIRES ACONDICIONADOS DE LA SEDE A DEL COLEGIO INTEGRADO CAMILO TORRES DE SAN VICENTE DE CHUCURI- SANTANDER,72101511 SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO  DE SIETE (7) AIRES ACONDICIONADOS DE LA SEDE A DEL COLEGIO INTEGRADO CAMILO TORRES DE SAN VICENTE DE CHUCURI- SANTANDER,Presentación de oferta,09/13/2023,09/13/2023,,,,,09/13/2023,"3,500,000",Contratación régimen especial,Regla aplicable,6,día(s),,,,San Vicente De Chucurí,RECTORIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101511,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4952138,"718,382,146",Presentación de oferta,2023,0.00432108451923077,,1,3500000,0.809981842387814,V1.721,True,9.80853176116943,0.021191747374786272,29.4255952835083,1,-0.917420684144143,0.566002564076821,-0.08126698949914508,0.08257931585585683
