,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,0,190942,48,73,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5752672,CCA-ESAL-001-2024,702541087,CO1.BDOS.5635867,PROCESO COMPETITIVO PAE,"AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS, JURIDICOS, FINANCIEROS,
CON EL FIN DE CONTRATAR EL OPERADOR PARA LA PRESTACIÓN DEL SERVICIO
DE COMPLEMENTOS ALIMENTARIOS BAJO LA MODALIDAD DE RACIÓN PARA
PREPARAR EN SITIO A NIÑOS, NIÑAS Y ADOLESCENTES QUE SE ENCUENTREN
DEBIDAMENTE MATRICULADOS EN INSTITUCIONES EDUCATIVAS OFICIALES DEL
MUNICIPIO DE ARGELIA - CAUCA, PARA LA VIGENCIA 2024, ATENDIENDO LOS
LINEAMIENTOS TÉCNICOS-ADMINISTRATIVOS, ESTÁNDARES Y CONDICIONES
MÍNIMAS DEL PROGRAMA DE ALIMENTACIÓN",Presentación de oferta,02/12/2024,02/12/2024,,,,,02/12/2024,459607428,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),02/15/2024,02/15/2024,02/15/2024,Argelia,BEATRIZ UGENIA AGUILAR MARÍN,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1852617,712369016,Cauca,Rosas,02/16/2024,459607428,OSMAN DUAN GUACA ACOSTA,ASOCIACION DE LOS PADRES DE FAMILIA DE LOS RESTAURANTES ESCOLARES DEL MUNICIPIO DE ROSAS,800162807,V1.50193001,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5643594,702541087,Adjudicado,2024,3.9155429850746266,,1,459607428,459.6074279999999,V1.501,True,639.5815655938402,1252.154556272004,490.0328521728516,1,-0.2813935661618663,0.7717811948357527,-45.96403060312979,-26.26991653442383,11944.518198961803,0.7186064338381336
1,1,1,406184,9876,16217,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5526594,CD- ESAL 001 -2024,702541087,CO1.BDOS.5408654,CONVENIO DE ASOCIACION PARA AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024 ARGELIA CAUCA,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS
PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024
EN EL MUNICIPIO DE ARGELIA, DEPARTAMENTO DEL CAUCA, EN EL
MARCO DE LA IMPLEMENTACIÓN DE LOS PROYECTOS SEGÚN
CODIGOS BPIN: 2024190500001 - 2024190500002 -- 2024190500003 -
2024190500006 - 2024190500007.",Presentación de oferta,01/11/2024,01/11/2024,,,,,01/11/2024,439974000,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Argelia,ALCALDÍA DE ARGELIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,717582209,Cauca,Popayán,,0,No Adjudicado,fundacion promover,8170014524,V1.90151800,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5420518,702541087,Adjudicado,2024,3.9155429850746266,,1,439974000,439.97399999999993,V1.901,True,69.21763009182148,135.51230297476098,53.03297424316408,0,5.356386363074654,1.195967158579296e-05,94.68836667645782,-3.228700876235962,3777.215173028449,6.356386363074655
2,2,2,613475,11599,18921,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5841374,ESAL-003-2024,702541087,CO1.BDOS.5725017,ESAL-003-2024,"AUNAR ESFUERZOS DE TIPO TECNICO, ADMINISTRATIVO LOGISTICO FINANCIERO Y HUMANO PARA LLEVAR A CABO LA LOGISTICA NECESARIA CON EL FIN DE DESARROLLAR LOS EVENTOS PROGRAMADOS POR EL MUNICIPIO DE ARGELIA CAUCA EN EL PROCESO DE SOCIALIZACION Y PARTICIPACION COMUNITARIA PARA LA FORMULACION DEL PLAN DE DESARROLLO MUNICIPAL, PERIODO CONSTITUCIONAL 2024 2027 EN EL MARCO DEL PROYECTO DENOMINADO FORTALECIMIENTO DE LA GESTION Y DIRECCION TERRITORIAL VIGENCIA 2024 DEL MUNICIPIO DE ARGELIA IDENTIFICADO C",Presentación de oferta,02/26/2024,02/26/2024,,,,,02/26/2024,48000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),02/27/2024,02/27/2024,02/27/2024,Argelia,ALCALDÍA DE ARGELIA,0,0,10,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1861942,704510080,Cauca,No Definido,02/29/2024,48000000,OSMAN DUAN GUACA ACOSTA,FUNDACIÓN SIGLO XXI,817003406,V1.90101600,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5733010,702541087,Adjudicado,2024,3.9155429850746266,,1,48000000,47.99999999999998,V1.901,True,341.17588741408844,667.9444263204223,261.4012069702148,1,-0.8593101043458504,0.3704759378183598,-74.87489947923552,25.94340133666992,-1286.5301491687565,0.1406898956541495
3,3,0,190942,48,73,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5752672,CCA-ESAL-001-2024,702541087,CO1.BDOS.5635867,PROCESO COMPETITIVO PAE,"AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS, JURIDICOS, FINANCIEROS,
CON EL FIN DE CONTRATAR EL OPERADOR PARA LA PRESTACIÓN DEL SERVICIO
DE COMPLEMENTOS ALIMENTARIOS BAJO LA MODALIDAD DE RACIÓN PARA
PREPARAR EN SITIO A NIÑOS, NIÑAS Y ADOLESCENTES QUE SE ENCUENTREN
DEBIDAMENTE MATRICULADOS EN INSTITUCIONES EDUCATIVAS OFICIALES DEL
MUNICIPIO DE ARGELIA - CAUCA, PARA LA VIGENCIA 2024, ATENDIENDO LOS
LINEAMIENTOS TÉCNICOS-ADMINISTRATIVOS, ESTÁNDARES Y CONDICIONES
MÍNIMAS DEL PROGRAMA DE ALIMENTACIÓN",Presentación de oferta,02/12/2024,02/12/2024,,,,,02/12/2024,459607428,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),02/15/2024,02/15/2024,02/15/2024,Argelia,BEATRIZ UGENIA AGUILAR MARÍN,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1852617,712369016,Cauca,Rosas,02/16/2024,459607428,OSMAN DUAN GUACA ACOSTA,ASOCIACION DE LOS PADRES DE FAMILIA DE LOS RESTAURANTES ESCOLARES DEL MUNICIPIO DE ROSAS,800162807,V1.50193001,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5643594,702541087,Adjudicado,2024,3.9155429850746266,,1,459607428,459.6074279999999,V1.501,True,639.5815655938402,1252.154556272004,490.0328521728516,1,-0.2813935661618663,0.7717811948357527,-45.96403060312979,-26.26991653442383,11944.518198961803,0.7186064338381336
4,4,1,406184,9876,16217,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5526594,CD- ESAL 001 -2024,702541087,CO1.BDOS.5408654,CONVENIO DE ASOCIACION PARA AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024 ARGELIA CAUCA,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS
PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024
EN EL MUNICIPIO DE ARGELIA, DEPARTAMENTO DEL CAUCA, EN EL
MARCO DE LA IMPLEMENTACIÓN DE LOS PROYECTOS SEGÚN
CODIGOS BPIN: 2024190500001 - 2024190500002 -- 2024190500003 -
2024190500006 - 2024190500007.",Presentación de oferta,01/11/2024,01/11/2024,,,,,01/11/2024,439974000,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Argelia,ALCALDÍA DE ARGELIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,717582209,Cauca,Popayán,,0,No Adjudicado,fundacion promover,8170014524,V1.90151800,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5420518,702541087,Adjudicado,2024,3.9155429850746266,,1,439974000,439.97399999999993,V1.901,True,69.21763009182148,135.51230297476098,53.03297424316408,0,5.356386363074654,1.195967158579296e-05,94.68836667645782,-3.228700876235962,3777.215173028449,6.356386363074655
5,5,2,613475,11599,18921,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5841374,ESAL-003-2024,702541087,CO1.BDOS.5725017,ESAL-003-2024,"AUNAR ESFUERZOS DE TIPO TECNICO, ADMINISTRATIVO LOGISTICO FINANCIERO Y HUMANO PARA LLEVAR A CABO LA LOGISTICA NECESARIA CON EL FIN DE DESARROLLAR LOS EVENTOS PROGRAMADOS POR EL MUNICIPIO DE ARGELIA CAUCA EN EL PROCESO DE SOCIALIZACION Y PARTICIPACION COMUNITARIA PARA LA FORMULACION DEL PLAN DE DESARROLLO MUNICIPAL, PERIODO CONSTITUCIONAL 2024 2027 EN EL MARCO DEL PROYECTO DENOMINADO FORTALECIMIENTO DE LA GESTION Y DIRECCION TERRITORIAL VIGENCIA 2024 DEL MUNICIPIO DE ARGELIA IDENTIFICADO C",Presentación de oferta,02/26/2024,02/26/2024,,,,,02/26/2024,48000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),02/27/2024,02/27/2024,02/27/2024,Argelia,ALCALDÍA DE ARGELIA,0,0,10,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1861942,704510080,Cauca,No Definido,02/29/2024,48000000,OSMAN DUAN GUACA ACOSTA,FUNDACIÓN SIGLO XXI,817003406,V1.90101600,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5733010,702541087,Adjudicado,2024,3.9155429850746266,,1,48000000,47.99999999999998,V1.901,True,341.17588741408844,667.9444263204223,261.4012069702148,1,-0.8593101043458504,0.3704759378183598,-74.87489947923552,25.94340133666992,-1286.5301491687565,0.1406898956541495
6,0,0,190942,48,73,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5752672,CCA-ESAL-001-2024,702541087,CO1.BDOS.5635867,PROCESO COMPETITIVO PAE,"AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS, JURIDICOS, FINANCIEROS,
CON EL FIN DE CONTRATAR EL OPERADOR PARA LA PRESTACIÓN DEL SERVICIO
DE COMPLEMENTOS ALIMENTARIOS BAJO LA MODALIDAD DE RACIÓN PARA
PREPARAR EN SITIO A NIÑOS, NIÑAS Y ADOLESCENTES QUE SE ENCUENTREN
DEBIDAMENTE MATRICULADOS EN INSTITUCIONES EDUCATIVAS OFICIALES DEL
MUNICIPIO DE ARGELIA - CAUCA, PARA LA VIGENCIA 2024, ATENDIENDO LOS
LINEAMIENTOS TÉCNICOS-ADMINISTRATIVOS, ESTÁNDARES Y CONDICIONES
MÍNIMAS DEL PROGRAMA DE ALIMENTACIÓN",Presentación de oferta,02/12/2024,02/12/2024,,,,,02/12/2024,459607428,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),02/15/2024,02/15/2024,02/15/2024,Argelia,BEATRIZ UGENIA AGUILAR MARÍN,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1852617,712369016,Cauca,Rosas,02/16/2024,459607428,OSMAN DUAN GUACA ACOSTA,ASOCIACION DE LOS PADRES DE FAMILIA DE LOS RESTAURANTES ESCOLARES DEL MUNICIPIO DE ROSAS,800162807,V1.50193001,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5643594,702541087,Adjudicado,2024,3.9155429850746266,,1,459607428,459.6074279999999,V1.501,True,639.5815655938402,1252.154556272004,490.0328521728516,1,-0.2813935661618663,0.7717811948357527,-45.96403060312979,-26.26991653442383,11944.518198961803,0.7186064338381336
7,1,1,406184,9876,16217,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5526594,CD- ESAL 001 -2024,702541087,CO1.BDOS.5408654,CONVENIO DE ASOCIACION PARA AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024 ARGELIA CAUCA,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS Y FINANCIEROS
PARA LA REALIZACIÓN DE CARNAVALES DE NEGROS Y BLANCOS 2024
EN EL MUNICIPIO DE ARGELIA, DEPARTAMENTO DEL CAUCA, EN EL
MARCO DE LA IMPLEMENTACIÓN DE LOS PROYECTOS SEGÚN
CODIGOS BPIN: 2024190500001 - 2024190500002 -- 2024190500003 -
2024190500006 - 2024190500007.",Presentación de oferta,01/11/2024,01/11/2024,,,,,01/11/2024,439974000,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Argelia,ALCALDÍA DE ARGELIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,717582209,Cauca,Popayán,,0,No Adjudicado,fundacion promover,8170014524,V1.90151800,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5420518,702541087,Adjudicado,2024,3.9155429850746266,,1,439974000,439.97399999999993,V1.901,True,69.21763009182148,135.51230297476098,53.03297424316408,0,5.356386363074654,1.195967158579296e-05,94.68836667645782,-3.228700876235962,3777.215173028449,6.356386363074655
8,2,2,613475,11599,18921,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5841374,ESAL-003-2024,702541087,CO1.BDOS.5725017,ESAL-003-2024,"AUNAR ESFUERZOS DE TIPO TECNICO, ADMINISTRATIVO LOGISTICO FINANCIERO Y HUMANO PARA LLEVAR A CABO LA LOGISTICA NECESARIA CON EL FIN DE DESARROLLAR LOS EVENTOS PROGRAMADOS POR EL MUNICIPIO DE ARGELIA CAUCA EN EL PROCESO DE SOCIALIZACION Y PARTICIPACION COMUNITARIA PARA LA FORMULACION DEL PLAN DE DESARROLLO MUNICIPAL, PERIODO CONSTITUCIONAL 2024 2027 EN EL MARCO DEL PROYECTO DENOMINADO FORTALECIMIENTO DE LA GESTION Y DIRECCION TERRITORIAL VIGENCIA 2024 DEL MUNICIPIO DE ARGELIA IDENTIFICADO C",Presentación de oferta,02/26/2024,02/26/2024,,,,,02/26/2024,48000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),02/27/2024,02/27/2024,02/27/2024,Argelia,ALCALDÍA DE ARGELIA,0,0,10,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1861942,704510080,Cauca,No Definido,02/29/2024,48000000,OSMAN DUAN GUACA ACOSTA,FUNDACIÓN SIGLO XXI,817003406,V1.90101600,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5733010,702541087,Adjudicado,2024,3.9155429850746266,,1,48000000,47.99999999999998,V1.901,True,341.17588741408844,667.9444263204223,261.4012069702148,1,-0.8593101043458504,0.3704759378183598,-74.87489947923552,25.94340133666992,-1286.5301491687565,0.1406898956541495
9,3,0,190942,48,73,ALCALDIA MUNICIPIO DE ARGELIA,891500725,CAUCA,ARGELIA,Territorial,Centralizada,CO1.REQ.5752672,CCA-ESAL-001-2024,702541087,CO1.BDOS.5635867,PROCESO COMPETITIVO PAE,"AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS, JURIDICOS, FINANCIEROS,
CON EL FIN DE CONTRATAR EL OPERADOR PARA LA PRESTACIÓN DEL SERVICIO
DE COMPLEMENTOS ALIMENTARIOS BAJO LA MODALIDAD DE RACIÓN PARA
PREPARAR EN SITIO A NIÑOS, NIÑAS Y ADOLESCENTES QUE SE ENCUENTREN
DEBIDAMENTE MATRICULADOS EN INSTITUCIONES EDUCATIVAS OFICIALES DEL
MUNICIPIO DE ARGELIA - CAUCA, PARA LA VIGENCIA 2024, ATENDIENDO LOS
LINEAMIENTOS TÉCNICOS-ADMINISTRATIVOS, ESTÁNDARES Y CONDICIONES
MÍNIMAS DEL PROGRAMA DE ALIMENTACIÓN",Presentación de oferta,02/12/2024,02/12/2024,,,,,02/12/2024,459607428,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),02/15/2024,02/15/2024,02/15/2024,Argelia,BEATRIZ UGENIA AGUILAR MARÍN,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1852617,712369016,Cauca,Rosas,02/16/2024,459607428,OSMAN DUAN GUACA ACOSTA,ASOCIACION DE LOS PADRES DE FAMILIA DE LOS RESTAURANTES ESCOLARES DEL MUNICIPIO DE ROSAS,800162807,V1.50193001,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5643594,702541087,Adjudicado,2024,3.9155429850746266,,1,459607428,459.6074279999999,V1.501,True,639.5815655938402,1252.154556272004,490.0328521728516,1,-0.2813935661618663,0.7717811948357527,-45.96403060312979,-26.26991653442383,11944.518198961803,0.7186064338381336
