,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,Tamaño valor extraño,veces la predicción
21306,21306,SUCRE - E.S.E SAN PEDRO SUCRE,823001999,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.3803583,CD-PS-ESE-005-2023,705830321,CO1.BDOS.3707963,INVERSIONES LA ESPERANZA S.A.S,"PRESTACIÓN DEL SERVICIO DE RECOLECCIÓN, TRANSPORTE, INCINERACIÓN, ENCAPSULACIÓN Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS GENERADOS EN LA E.S.E. CENTRO DE SALUD SAN PEDRO",Presentación de oferta,01/05/2023,01/05/2023,,,,,01/05/2023,"7,300,000",Contratación régimen especial,Regla aplicable,3,Mes(es),,,,San Pedro,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.76122300,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3715109,"705,830,321",Presentación de oferta,2023,0.00432108451923077,,1,7300000,1.68939069983744,V1.761,True,15.1904897689819,0.03281969509014054,45.5714693069458,1,-0.888786291585734,0.600375091654196,-0.12397878036056216,0.11121370841426574
23376,23376,SUCRE-INSTITUCION EDUCATIVA SAN MATEO,823004025,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4988404,IESM-007-2023,705881274,CO1.BDOS.4879784,CONTRATO DE PRESTACION DE SERVICIOS DE APOYO LOGISTICO A TODO COSTO PARA LA EJECUCION DE LOS TALLERES DE FORMACION ARTISTICA EN MUSICA Y DANZA EN EL PROYECTO DENOMINADO  FORMACION EN BANDA RITMICO-MAR,"CONTRATO DE PRESTACION DE SERVICIOS DE APOYO LOGISTICO A TODO COSTO PARA LA EJECUCION DE LOS TALLERES DE FORMACION ARTISTICA EN MUSICA Y DANZA EN EL PROYECTO DENOMINADO  FORMACION EN BANDA RITMICO-MARCIAL  EVENTO APOYADO POR EL MINISTERIO DE CULTURA - PROGRAMA NACIONAL DE CONCERTACION CULTURAL, CONVENIO N°2467-2023, EN LA INSTITUCION EDUCATIVA SAN MATEO.",Presentación de oferta,08/28/2023,08/28/2023,,,,,08/28/2023,"14,000,000",Contratación régimen especial,Regla aplicable,70,día(s),,,,San Pedro,AREA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141702,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4888681,"705,881,274",Presentación de oferta,2023,0.00432108451923077,,1,14000000,3.23992736955126,V1.931,True,1.09957599639893,0.0023756804078785827,3.29872798919678,1,1.94652427859639,0.0074527177998498,0.0044972783684856885,2.9465242785963865
41269,41269,INSTITUCION EDUCATIVA SAN PEDRO CLAVER,800166354,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4283620,IESPC-002-2023,705865046,CO1.BDOS.4185873,PRESTACION DE SERVICIO PARA LA FABRICACION; MANTENIMIENTO; REPARACION Y ELABORACIÓN DE TRABAJOS VARIOS DE SOLDADURA; CARPINTERIA; ENTRE OTROS PARA LA INSTITUCION EDUCATIVA SAN PEDRO CLAVER; DEL MUNICI,"PRESTACION DE SERVICIO PARA LA FABRICACION, MANTENIMIENTO, REPARACION Y ELABORACIÓN DE TRABAJOS VARIOS DE SOLDADURA, CARPINTERIA, ENTRE OTROS PARA LA INSTITUCION EDUCATIVA SAN PEDRO CLAVER, DEL MUNICIPIO DE SAN PEDRO, SUCRE.",Presentación de oferta,03/17/2023,03/17/2023,,,,,03/17/2023,"21,534,000",Contratación régimen especial,Regla aplicable,15,día(s),,,,San Pedro,AREA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72154066,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4187612,"705,865,046",Presentación de oferta,2023,0.00432108451923077,,1,21534000,4.98347114113691,V1.721,True,3.04154205322266,0.006571380140384902,9.12462615966797,1,0.638468597156725,0.067757446774055,-0.00475152056153961,1.6384685971567228
41421,41421,SUCRE - E.S.E SAN PEDRO SUCRE,823001999,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.5134098,CD-PSAG-ESE-077-2023,705830321,CO1.BDOS.5022337,LUIS RAFAEL MEZA MARTINEZ,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR ACOMPAÑAMIENTO TECNICO ADMINISTRATIVO EN ASUNTOS DE SISTEMAS, PLATAFORMAS Y REDES DE LA EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN PEDRO",Presentación de oferta,10/05/2023,10/05/2023,,,,,10/05/2023,"6,600,000",Contratación régimen especial,Regla aplicable,3,Mes(es),,,,San Pedro,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5032841,"705,830,321",Presentación de oferta,2023,0.00432108451923077,,1,6600000,1.52739433135988,V1.801,True,0.967576086521149,0.0020904890243222144,2.90272825956345,1,0.578578008114603,0.0774522004322908,-0.001761956097288848,1.5785780081146048
41744,41744,SUCRE - E.S.E SAN PEDRO SUCRE,823001999,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4655377,CD-SU-ESE-048-2023,705830321,CO1.BDOS.4551930,ELVIS ENRIQUE ROMERO RAMIREZ / BARCELONA PUBLICIDAD,SUMINISTRO DE PAPELERIA IMPRESA Y ELEMENTOS DE PUBLICIDAD E INFORMACION PARA EJECUCION DE ACTIVIDADES DEL PLAN DE SALUD DE INTERVENCIONES COLECTIVAS (P.I.C.) VIGENCIA 2023 A CARGO DE LA E.S.E. CENTRO DE SALUD SAN PEDRO,Presentación de oferta,06/10/2023,06/10/2023,,,,,06/09/2023,"4,500,000",Contratación régimen especial,Regla aplicable,6,Mes(es),,,,San Pedro,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.82121507,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4557832,"705,830,321",Presentación de oferta,2023,0.00432108451923077,,1,4500000,1.04140522592719,V1.821,True,35.0202484130859,0.07566272663870072,105.060745239258,1,-0.970262768737584,0.503891347494939,-0.2981509065548028,0.029737231262415932
50653,50653,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA SAN PEDRO -SUCRE,823000637,SUCRE,SAN PEDRO,Nacional,Centralizada,CO1.REQ.4416517,CONTRATO RGP N° 05 - 2023,718998412,CO1.BDOS.4316396,adquirir ciertas sillas y materiales didácticos para prescolar y arreglo de sillas de los demás salones de clases debido a que se encuentran en malas condiciones para que un estudiante pueda ejercer s,adquirir ciertas sillas y materiales didácticos para prescolar y arreglo de sillas de los demás salones de clases debido a que se encuentran en malas condiciones para que un estudiante pueda ejercer sus clases,Presentación de oferta,04/20/2023,04/20/2023,,,,,04/20/2023,"9,500,000",Contratación régimen especial,Regla aplicable,4,día(s),,,,Los Palmitos,INSTITUCION EDUCATIVA TECNICA SANTA ROSA DE LIMA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.56101700,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4319191,"718,998,412",Presentación de oferta,2023,0.00432108451923077,,1,9500000,2.19852214362407,V1.561,True,0.2,0.000432108451923077,0.6,0,9.99261071812033,5.61352350268888e-05,0.0077715661923077085,10.99261071812035
60347,60347,SUCRE - E.S.E SAN PEDRO SUCRE,823001999,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.3804216,CD-PSPR-ESE-009-2023,705830321,CO1.BDOS.3708503,GLENIS OCÓN BLANCO,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ASESORÍA Y
ACOMPAÑAMIENTO EN EL ÁREA CONTABLE DE LA EMPRESA SOCIAL DEL ESTADO CENTRO
DE SALUD DE SAN PEDRO",Presentación de oferta,01/05/2023,01/05/2023,,,,,01/05/2023,"10,500,000",Contratación régimen especial,Regla aplicable,3,Mes(es),,,,San Pedro,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3715151,"705,830,321",Presentación de oferta,2023,0.00432108451923077,,1,10500000,2.42994552716344,V1.801,True,0.2,0.000432108451923077,0.6,0,11.1497276358172,3.91152898554813e-05,0.008771566192307685,12.1497276358172
60806,60806,SUCRE - E.S.E SAN PEDRO SUCRE,823001999,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.5279937,CD-OB-ESE-088-2023,705830321,CO1.BDOS.5165014,BLADIMIR PATERNINA PEREZ./ TALLER DE SOLDADURA ELECTRICA EMMVER,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE BIENES CON SUMINISTRO DE MATERIALES EN LAS ZONAS DE URGENCIA Y LABORES DE LA E.S.E. CENTRO DE SALUD SAN PEDRO,Presentación de oferta,11/15/2023,11/15/2023,,,,,11/15/2023,"6,280,000",Contratación régimen especial,Regla aplicable,5,día(s),,,,San Pedro,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,UNSPECIFIED,Abierto,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5176251,"705,830,321",Presentación de oferta,2023,0.00432108451923077,,1,6280000,1.45333884862728,UNSPEC,True,51.5889129638672,0.11146002658605507,154.766738891602,1,-0.971828465359501,0.502094219435161,-0.4395601063442202,0.02817153464049914
63231,63231,INSTITUCION EDUCATIVA SAN PEDRO CLAVER,800166354,SUCRE,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4308295,IESPC-003-2023,705865046,CO1.BDOS.4210356,SUMINISTRO DE ARTICULOS Y ELEMENTOS PARA OFICINA Y PAPELERIA EN GENERAL PARA LA INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER; DEL MUNICIPIO DE SAN PEDRO; SUCRE.,"SUMINISTRO DE ARTICULOS Y ELEMENTOS PARA OFICINA Y PAPELERIA EN GENERAL PARA LA INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER, DEL MUNICIPIO DE SAN PEDRO, SUCRE.",Presentación de oferta,03/24/2023,03/24/2023,,,,,03/23/2023,"15,251,754",Contratación régimen especial,Regla aplicable,5,día(s),,,,San Pedro,AREA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.44122100,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4212166,"705,865,046",Presentación de oferta,2023,0.00432108451923077,,1,15251754,3.5296125155902,V1.441,True,2.52809977531433,0.00546206640109077,7.58429932594299,1,0.396152378974579,0.118888940782856,-0.006596511604363091,1.3961523789745787
83019,83019,CENTRO EDUCATIVO LOS CAMAJONES,823000509,SUCRE,SAN PEDRO,Nacional,Centralizada,CO1.REQ.4219053,CELC-0001-2023,718977119,CO1.BDOS.4122590,PRESTACION DE SERVICIO PROFESIONAL COMO CONTADOR PUBLICO PARA BRINDAR ASESORIA CONTABLE; PRESUPUESTAL Y FINANCIERA AL CENTRO EDUCATIVO LOS CAMAJONES DEL MUNICIPIO DE SAN PEDRO SUCRE.,"PRESTACION DE SERVICIO PROFESIONAL COMO CONTADOR PUBLICO PARA BRINDAR ASESORIA CONTABLE, PRESUPUESTAL Y FINANCIERA AL CENTRO EDUCATIVO LOS CAMAJONES DEL MUNICIPIO DE SAN PEDRO SUCRE.",Presentación de oferta,03/06/2023,03/06/2023,,,,,03/06/2023,"1,988,800",Contratación directa,Servicios profesionales y apoyo a la gestión,10,Mes(es),,,,San Pedro,AREA DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4123593,"718,977,119",Presentación de oferta,2023,0.00432108451923077,,1,1988800,0.46025482518311,V1.801,True,0.2,0.000432108451923077,0.6,1,1.30127412591555,0.019103032897765,0.0002603661923076929,2.30127412591555
