,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
234974,5549,9082,HOSPITAL DEPARTAMENTAL CENTENARIO ESE,821003143,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.5515702,2024-025,704162791,CO1.BDOS.5398402,Suministro de los reactivos e insumos,Suministro de los reactivos e insumos para los equipos de laboratorio clínico de la entidad.,Fase de ofertas,01/10/2024,01/10/2024,,,,,01/10/2024,254000000,Contratación régimen especial,Regla aplicable,otro,día(s),,,,Sevilla,Hospital Departamental Centenario Sevilla,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.41121500,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5409605,704162791,Fase de ofertas,2024,3.9155429850746266,,1,254000000,254.0,V1.411,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,323.3483738630939,1.1847002299827909e-17,64.66967477261879,-0.371880978345871,82224.9447297257,324.34837386309397
5520,5520,9103,HOSPITAL DEPARTAMENTAL CENTENARIO ESE,821003143,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.5596309,2024-C02,704162791,CO1.BDOS.5479117,Suministro medicamerntos y medico quirurgicos,"El objeto del presente proceso precontractual es el seleccionar de acuerdo a la ley y a los términos de referencia la persona jurídica, que en las mejores condiciones ofrezca lo siguiente:

La contratación en términos de calidad, oportunidad y economía el suministro de MEDICAMENTOS Y MATERIAL MÉDICO QUIRÚRGICO PARA SERVICIO FARMACÉUTICO Y EL ALMACÉN GENERAL",Presentación de oferta,01/23/2024,01/23/2024,,,,,01/23/2024,1100000000,Contratación régimen especial (con ofertas),Regla aplicable,otro,Mes(es),01/26/2024,01/26/2024,01/26/2024,Sevilla,Hospital Departamental Centenario Sevilla,0,0,11,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1839510,719264202,Valle del Cauca,Roldanillo,02/02/2024,1100000000,MARTHA CECILIA MARULANDA VASCO,FUNDACION CIUDAD INTEGRAL,900711802,V1.51151500,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5488315,704162791,Adjudicado,2024,3.9155429850746266,,1,1100000000,1099.9999999999998,V1.511,True,905.3149902324301,1772.399879643748,693.6317596435548,1,0.2150467095630288,0.4182454911875814,49.72107585325338,-48.92877578735352,54058.20474660819,1.2150467095630288
546647,9210,15133,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.6643299,SSM-2024-316,704247485,CO1.BDOS.6518166,PRESTACION DE SERVICIOS,"PRESTACIÓN DE SERVICIOS PARA EJECUTAR ACTIVIDADES QUE PROMUEVAN ESPACIOS DE INCLUSIÓN SOCIAL FOMENTANDO LA CONVIVENCIA PACÍFICA, EL SANO ESPARCIMIENTO EN TORNO A LAS DIFERENTES ACTIVIDADES ARTÍSTICAS CULTURALES DE FORMACIÓN E INNOVACIÓN EN EL MUNICIPIO DE SEVILLA VALLE DEL CAUCA",Presentación de oferta,08/10/2024,08/10/2024,,,,,08/10/2024,180600000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Sevilla,Salud sevilla,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702573296,Valle del Cauca,Sevilla,,0,No Adjudicado,FUNDACION CASA DE LA CULTURA DE SEVILLA,891902799,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6530016,704247485,Adjudicado,2024,3.9155429850746266,,1,180600000,180.6,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,229.6193555892707,2.565129016389332e-17,45.92387111785415,21.02232551574707,37672.623631278366,230.61935558927073
34125,8717,14215,HOSPITAL DEPARTAMENTAL CENTENARIO ESE,821003143,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.5555217,2024-C01,704162791,CO1.BDOS.5438015,contrato sindical,"La contratación de un sindicato, Asociación o Agremiación Sindical que apoye la gestión administrativa en la prestación de servicios, a través de un contrato sindical con: auxiliares administrativos, en los diferentes procesos administrativos de la entidad, auxiliares de servicios generales, conductores, y técnicos administrativos",Presentación de oferta,01/17/2024,01/17/2024,,,,,01/17/2024,947162895,Contratación régimen especial (con ofertas),Regla aplicable,otro,día(s),01/23/2024,01/23/2024,01/23/2024,Sevilla,Hospital Departamental Centenario Sevilla,0,0,11,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1835803,716819131,Valle del Cauca,Cali,01/29/2024,947162895,MARTHA CECILIA MARULANDA VASCO,ASSTRACUD,900521307,V1.80111600,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5448512,704162791,Adjudicado,2024,3.9155429850746266,,1,947162895,947.1628950000002,V1.801,True,717.2166332618824,1404.1462785737024,549.5150756835935,1,0.3206092149485269,0.3281300683013108,58.72653233909909,-34.08376693725586,32586.54851699087,1.3206092149485271
162987,10202,16710,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.5859261,SSM -94-2024,704247485,CO1.BDOS.5742617,PRESTACION DE SERVICIOS,"REALIZAR ACTIVIDADES QUE PERMITAN MASIFICAR EL DEPORTE, LA RECREACIÓN COMUNITARIA PROMOVIENDO ESPACIOS DE VIDA SALUDABLE, APROVECHAMIENTO CREATIVO Y FORMATIVO DEL TIEMPO LIBRE EN LA ZONA URBANA Y RURAL, RESALTANDO EL DESEMPEÑO COMPETITIVO Y RECREATIVO DE LOS DEPORTISTAS INDIVIDUAL, COLECTIVAMENTE Y LA ADECUACIÓN DE LOS DIFERENTES ESCENARIOS DEPORTIVOS EN EL MUNICIPIO DE SEVILLA VALLE DEL CAUCA",Presentación de oferta,02/29/2024,02/29/2024,,,,,02/29/2024,146729090,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Sevilla,Salud sevilla,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,714369246,Valle del Cauca,Sevilla,,0,No Adjudicado,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACIÓN IMDERE SEVILLA,891902573,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5752252,704247485,Adjudicado,2024,3.9155429850746266,,1,146729090,146.72908999999999,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,186.3674871650061,1.3812887407037679e-15,37.27349743300122,21.43126487731934,24200.941804309998,187.3674871650061
210107,6261,10467,HOSPITAL DEPARTAMENTAL CENTENARIO ESE,821003143,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.5494300,2024-015,704162791,CO1.BDOS.5376278,ANESTESIOLOGIA,"PRESTACIÓN DE SERVICIOS ESPECIALIZADOS EN ANESTESIOLOGIA, PARA EL MANEJO INTREGAL DE LOS PACIENTES QUE LOS REQUIERAN EN TODAS LAS AREAS DEL HOSPITAL DEPARTAMENTAL CENTENARIO DE SEVILLA VALLE.",Fase de ofertas,01/04/2024,01/04/2024,,,,,01/04/2024,99144000,Contratación régimen especial,Regla aplicable,otro,día(s),,,,Sevilla,Hospital Departamental Centenario Sevilla,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5388424,704162791,Fase de ofertas,2024,3.9155429850746266,,1,99144000,99.144,V1.851,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,125.6031306231598,8.513649282928444e-16,25.12062612463196,3.668810844421387,12089.056200143243,126.6031306231598
410652,1429,2370,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.6247258,SSM-2024-194 (Manifestación de interés (Menor Cuantía)),704247485,CO1.BDOS.6076210,TRANSPORTE ESCOLAR  (Manifestación de interés (Menor Cuantía)),"PRESTACIÓN DE SERVICIOS DE TRANSPORTE ESCOLAR RURAL PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES, CON SEDES UBICADAS EN ZONA DE DIFICIL ACCESO DEL MUNICIPIO DE SEVILLA VALLE DEL CAUCA",Manifestación de interés (Menor Cuantía),05/16/2024,05/16/2024,,,05/16/2024,,,186524289,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,otro,día(s),05/20/2024,05/20/2024,05/20/2024,Sevilla,Salud sevilla,0,0,10,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78111800,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6133972,704247485,Manifestación de interés (Menor Cuantía),2024,3.9155429850746266,,1,186524289,186.524289,V1.781,True,188.2493511723453,368.5492132138633,144.2323722839356,1,-0.0091637084622191,0.636716366139044,-0.4405678034747496,-13.0264253616333,2428.0354745847008,0.9908362915377807
127828,563,943,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.6196317,SSM-2024-194,704247485,CO1.BDOS.6076210,TRANSPORTE ESCOLAR,"PRESTACIÓN DE SERVICIOS DE TRANSPORTE ESCOLAR RURAL PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES, CON SEDES UBICADAS EN ZONA DE DIFICIL ACCESO DEL MUNICIPIO DE SEVILLA VALLE DEL CAUCA",Presentación de observaciones,05/06/2024,05/06/2024,,,,05/06/2024,,186524289,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,otro,día(s),05/20/2024,05/20/2024,05/20/2024,Sevilla,Salud sevilla,0,0,10,0,0,0,0,0,0,Publicado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78111800,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6084166,704247485,Presentación de observaciones,2024,3.9155429850746266,,1,186524289,186.524289,V1.781,True,188.2493511723453,368.5492132138633,144.2323722839356,1,-0.0091637084622191,0.6233112114951419,-0.4405678034747496,-10.45531749725342,1948.4614082389348,0.9908362915377807
482903,9850,16252,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.6101628,SSM-2024-121,704247485,CO1.BDOS.5981977,PRESTACION DE SERVICIOS,"REALIZAR CAMPAÑAS EDUCATIVAS, ELIMINACIÓN DE CRIADEROS DEL ZANCUDO TRANSMISOR DEL DENGUE, ZIKA, CHIKUNGUNYA COMPLEMENTADA CON RECOLECCIÓN DE INSERVIBLES, ACOMPAÑADO DE LABORES DE FUMIGACIÓN EN VIVIENDAS (CONTROL DEL ZANCUDO ADULTO) Y ABATIZACION DE DEPOSITOS DE AGUA EN VIVIENDAS Y SUS ALREDEDORES (CONTROL LARVAS DE ZANCUDO) DENTRO DEL PROYECTO ENFERMEDADES TRANSMISIBLES Y LA ZOONOSIS DEL PLAN DE SALUD PÚBLICA Y EN ATENCIÓN A SENTENCIA DEL TRIBUNAL ADMINISTRATIVO DEL VALLE DEL CAUCA PARA SECTORE",Presentación de oferta,04/16/2024,04/16/2024,,,,,04/16/2024,60000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Sevilla,Salud sevilla,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,714068236,Valle del Cauca,Sevilla,,0,No Adjudicado,SERVISAM E.A.T,821002289,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5991529,704247485,Adjudicado,2024,3.9155429850746266,,1,60000000,59.99999999999997,V1.801,True,33.960159100710456,66.48623136940253,26.01950168609619,1,0.766776175048743,0.1067641712851742,6.650377993179719,-14.15860843658447,895.5230766979925,1.7667761750487427
219377,2988,4941,MUNICIPIO DE SEVILLA,800100527,VALLE DEL CAUCA,SEVILLA,Territorial,Centralizada,CO1.REQ.6259201,SSM-2024-194 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),704247485,CO1.BDOS.6076210,TRANSPORTE ESCOLAR  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),"PRESTACIÓN DE SERVICIOS DE TRANSPORTE ESCOLAR RURAL PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS OFICIALES, CON SEDES UBICADAS EN ZONA DE DIFICIL ACCESO DEL MUNICIPIO DE SEVILLA VALLE DEL CAUCA",Presentación de oferta,05/18/2024,05/18/2024,,,,,05/18/2024,186524289,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,otro,día(s),05/20/2024,05/20/2024,05/20/2024,Sevilla,Salud sevilla,3,3,10,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1932542,713913242,Valle del Cauca,Cali,05/23/2024,183254400,JOSE LIBARDO GARCIA RUIZ,ACA TOURS SAS,900874702,V1.78111800,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6145901,704247485,Adjudicado,2024,3.9155429850746266,,1,186524289,186.524289,V1.781,True,188.2493511723453,368.5492132138633,144.2323722839356,1,-0.0091637084622191,0.6248708383636344,-0.4405678034747496,-4.413300514221191,821.4784863529235,0.9908362915377807
