,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,381397,10706,17697,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6439404,CPS 073-2024,702558115,CO1.BDOS.6314748,PRESTACIÓN DE SERVICIOS PARA EL DESARRLLO LOGISTICO Y OPERATIVO EN LOS EVENTOS CULTURALES Y DEPORTIVOS EN EL MARCO DE LAS FIESTAS DEL MANGO A CELEBRARSE DEL 27 DE JUNIO AL 01 DE JULIO DE 2024 EN EL MU,"PRESTACIÓN DE SERVICIOS PARA EL DESARRLLO LOGISTICO Y OPERATIVO EN LOS EVENTOS CULTURALES Y DEPORTIVOS EN EL MARCO DE LAS FIESTAS DEL MANGO A CELEBRARSE DEL 27 DE JUNIO AL 01 DE JULIO DE 2024 EN EL MUNICIPIO DE SANTA BÁRBARA, ANTIOQUIA",Presentación de oferta,06/27/2024,06/27/2024,,,,,06/27/2024,129511000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,715194783,Antioquia,Itagui,,0,No Adjudicado,Corporacion Vision Colombia,8110257309,V1.80141607,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6324299,702558115,Adjudicado,2024,3.9155429850746266,,1,129511000,129.511,V1.801,True,0.2283702525256527,0.4470967701382702,0.1749720945954323,0,566.1097639367541,1.4685596719863492e-20,33.0178037223132,-4.837533473968506,73943.9554349601,567.1097639367548
1,1,689839,11404,18926,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6368470,CPS 069-2024,702558115,CO1.BDOS.6244495,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN ADMINISTRATIVA A TRAVÉS DE LA OPERACIÓN LOGÍSTICA DE LOS EVENTOS; ENCUENTROS; REUNIONES; CAPACITACIONES Y ACTIVIDADES PÚBLICAS IMPULSADAS POR EL DESPACHO,"PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN ADMINISTRATIVA A TRAVÉS DE LA OPERACIÓN LOGÍSTICA DE LOS EVENTOS, ENCUENTROS, REUNIONES, CAPACITACIONES Y ACTIVIDADES PÚBLICAS IMPULSADAS POR EL DESPACHO DEL SEÑOR ALCALDE MUNICIPAL DE SANTA BÁRBARA ANTIOQUIA",Presentación de oferta,06/12/2024,06/12/2024,,,,,06/12/2024,95000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,715194783,Antioquia,Itagui,,0,No Adjudicado,Corporacion Vision Colombia,8110257309,V1.80141607,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6254977,702558115,Adjudicado,2024,3.9155429850746266,,1,95000000,95.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,120.3113996732044,7.248128514929934e-15,24.06227993464089,-27.8099365234375,14071.52693868098,121.31139967320443
2,2,313293,6623,10894,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6026985,CVI 002-2024,702558115,CO1.BDOS.5909436,INTEGRAR ESFUERZOS TECNICOS ADMINISTRATIVOS Y FINANCIEROS PARA LA FINANCIACION DE LOS GASTOS DE OPERACIÓN DESTINADOS A LA PRESTACION DE LOS SERVICIOS DE SALUD A CARGO DE LA ESE HOSPITAL SANTAMARIA Y E,INTEGRAR ESFUERZOS TECNICOS ADMINISTRATIVOS Y FINANCIEROS PARA LA FINANCIACION DE LOS GASTOS DE OPERACIÓN DESTINADOS A LA PRESTACION DE LOS SERVICIOS DE SALUD A CARGO DE LA ESE HOSPITAL SANTAMARIA Y EL MUNICIPIO DE SANTA BARBARA ANTIOQUIA,Presentación de oferta,04/01/2024,04/01/2024,,,,,04/01/2024,190511943,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,Mes(es),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,703935999,Antioquia,Santa Bárbara,,0,No Adjudicado,ESE HOSPITAL SANTAMARIA,890905198,V1.85101706,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5916350,702558115,Adjudicado,2024,3.9155429850746266,,1,190511943,190.511943,V1.851,True,260.3441161076651,509.6942887654111,199.4697418212891,1,-0.2682302721171776,0.764497899535837,-17.83460770928918,-11.67253303527832,2172.6558779700977,0.7317697278828222
3,3,435845,1063,1832,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.5915983,CPS 041-2024,702558115,CO1.BDOS.5799605,PRESTACION DE SERVICIOS DE APOYO A LA GESTION ADMINISTRATIVA EN LA ATENCION INTEGRAL DE RIESGO CONTRA INCENDIO; LOS PREPARATIVOS Y ATENCION DE RESCASTES DE INCIDENTES CON MATERIALES PELIGROSOS Y TRASL,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION ADMINISTRATIVA EN LA ATENCION INTEGRAL DE RIESGO CONTRA INCENDIO, LOS PREPARATIVOS Y ATENCION DE RESCASTES DE INCIDENTES CON MATERIALES PELIGROSOS Y TRASLADOS DE PACIENTES EN EL MUNICIPIO DE SANTA BARBARA ANTIOQUIA",Presentación de oferta,03/08/2024,03/08/2024,,,,,03/08/2024,35000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,706336161,Antioquia,No Definido,,0,No Adjudicado,c.v.b.s.t.a,811045089,V1.92101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5806333,702558115,Adjudicado,2024,3.9155429850746266,,1,35000000,35.0,V1.921,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,43.69367356381216,2.079729849234797e-12,8.738734712762433,-12.71697807312012,1974.37280729263,44.69367356381216
4,4,573373,10103,16771,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6321553,CONTRATO DE OBRA PÚBLICA  OP-URG-M- 001 DE 202,702558115,CO1.BDOS.6198745,CONSTRUCCIÓN DE OBRAS DE MITIGACIÓN SOBRE EL TALUD-MARGEN DERECHA -DE LA VÍA HACIA EL SECTOR CAMINO AL CAUCA Y EJECUCIÓN DE OBRAS DE REHABILITACIÓN EN EL ACUEDUCTO LA LIBORIANA EN EL MARCO DE LA DECLA,"CONSTRUCCIÓN DE OBRAS DE MITIGACIÓN SOBRE EL TALUD-MARGEN DERECHA -DE LA VÍA HACIA EL SECTOR CAMINO AL CAUCA Y EJECUCIÓN DE OBRAS DE REHABILITACIÓN EN EL ACUEDUCTO LA LIBORIANA EN EL MARCO DE LA DECLARATORIA DE URGENCIA MANIFIESTA DECLARADA A TRAVÉS DEL DECRETO 033 DE 2024 EN EL MUNICIPIO DE SANTA BÁRBARA, ANTIOQUIA",Presentación de oferta,05/30/2024,05/30/2024,,,,,05/30/2024,337555434,Contratación directa,Urgencia manifiesta,otro,Mes(es),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,707944534,Antioquia,Medellín,,0,No Adjudicado,Toron S.A.S,901325128,V1.30121601,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6207341,702558115,Adjudicado,2024,3.9155429850746266,,1,337555434,337.555434,V1.301,True,159.68565150513265,312.6280162839968,122.3475151062012,1,1.113874545510748,0.0420801251835047,45.42659426109641,-4.004027366638184,1727.5756011248625,2.1138745455107486
5,5,592195,3043,5021,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.5784301,MC-002-2024,702558115,CO1.BDOS.5667520,ARRENDAMIENTO OPERATIVO DE UN AUTOMOTOR (CAMIONETA) PARA EL DESPLAZAMIENTO DEL ALCALDE MUNICIPAL DE SANTA BÁRBARA; ANTIOQUIA,"ARRENDAMIENTO OPERATIVO DE UN AUTOMOTOR (CAMIONETA) PARA EL DESPLAZAMIENTO DEL ALCALDE MUNICIPAL DE SANTA BÁRBARA, ANTIOQUIA",Presentación de oferta,02/16/2024,02/16/2024,,,,,02/16/2024,35000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),02/20/2024,02/20/2024,02/20/2024,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1856941,707208138,Antioquia,No Definido,02/27/2024,35000000,VICTOR EMILIO CALLE GAVIRIA,SERVICIOS Y COMERCIALIZACION,8163045,V1.78111808,Cerrado,Arrendamiento de muebles,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5674968,702558115,Adjudicado,2024,3.9155429850746266,,1,35000000,35.0,V1.781,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,43.69367356381216,1.168260672536927e-11,8.738734712762433,14.29341220855713,1029.009147433926,44.69367356381216
6,6,439332,4550,7684,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.5917694,CPS 040-2024,702558115,CO1.BDOS.5801143,PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN ADMINISTRATIVA A TRAVÉS DE LA COORDINACIÓN A LOS PROCESOS INSTITUCIONALES DE RECREACIÓN Y DEPORTE A CARGO DEL MUNICIPIO DE SANTA BÁRBARA; ANTIOQUIA,"PRESTACION DE SERVICIOS DE APOYO A LA GESTIÓN ADMINISTRATIVA A TRAVÉS DE LA COORDINACIÓN A LOS PROCESOS INSTITUCIONALES DE RECREACIÓN Y DEPORTE A CARGO DEL MUNICIPIO DE SANTA BÁRBARA, ANTIOQUIA",Presentación de oferta,03/08/2024,03/08/2024,,,,,03/08/2024,18000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,725392302,Antioquia,Santa Bárbara,,0,No Adjudicado,EDIDIER GARCIA COLORADO,15338511,V1.43232003,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5807495,702558115,Adjudicado,2024,3.9155429850746266,,1,18000000,18.0,V1.432,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,21.98531783281768,3.51602069642647e-10,4.397063566563537,-24.29901313781738,833.117957471431,22.98531783281768
7,7,365404,7593,12517,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6642754,CPS 089-2024,702558115,CO1.BDOS.6517239,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ADMINISTRACIÓN DE LOS SISTEMAS DE INFORMACIÓN EN SALUD GESIS; SEGUIMIENTO Y FORTALECIMIENTO DE LOS PROCESOS DE GESTIÓN DE LA SALUD PÚBLICA Y A LOS PROCESO,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ADMINISTRACIÓN DE LOS SISTEMAS DE INFORMACIÓN EN SALUD GESIS, SEGUIMIENTO Y FORTALECIMIENTO DE LOS PROCESOS DE GESTIÓN DE LA SALUD PÚBLICA Y A LOS PROCESOS DEL RÉGIMEN SUBSIDIDO EN SALUD DEL MUNICIPIO DE SANTA BÁRBARA ANTIOQUIA",Presentación de oferta,08/09/2024,08/09/2024,,,,,08/09/2024,19880000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,710677170,Antioquia,Bello,,0,No Adjudicado,LINA MARCELA GONZALEZ CASAS,43621073,V1.80111501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6527042,702558115,Adjudicado,2024,3.9155429850746266,,1,19880000,19.88,V1.801,True,1.329611495098614,2.603075481253982,1.018718093633652,0,13.95173595691992,2.5777430775935253e-08,4.737628618971177,-22.72580718994141,729.1495577596032,14.95173595691992
8,8,427020,4954,8192,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.5549960,MC-001-2024,702558115,CO1.BDOS.5432469,ADQUISICIÓN DE KITS ESCOLARES PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS DEL ÁREA RURAL Y URBANA ADSCRITAS AL MUNICIPIO DE SANTA BÁRBARA ANTIOQUIA,ADQUISICIÓN DE KITS ESCOLARES PARA LOS ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS DEL ÁREA RURAL Y URBANA ADSCRITAS AL MUNICIPIO DE SANTA BÁRBARA ANTIOQUIA,Presentación de oferta,01/16/2024,01/16/2024,,,,,01/16/2024,35453750,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),01/19/2024,01/19/2024,01/19/2024,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,47,0,17,0,0,17,0,Seleccionado,70,Si,CO1.AWD.1830501,703925123,Antioquia,No Definido,01/23/2024,20332113,VICTOR EMILIO CALLE GAVIRIA,PROSUTEC SAS,900293507,V1.60102309,Cerrado,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5443255,702558115,Adjudicado,2024,3.9155429850746266,,1,35453750,35.45375,V1.601,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,44.27309511751444,9.782323961916768e-12,8.854619023502888,25.71741676330566,657.8683814505293,45.27309511751444
9,9,194243,3349,5554,ALCALDIA MUNICIPAL DE SANTA BARBARA,890980344,ANTIOQUIA,SANTA BÁRBARA,Nacional,Centralizada,CO1.REQ.6381474,CPS 070-2024,702558115,CO1.BDOS.6258147,PRESTACIÓN DE SERVICIOS DE ASESORÍA Y APOYO MATERIAL EN EL ACOMPAÑAMIENTO TÉCNICO Y OPERATIVO A LOS PROCESOS DE NATURALEZA LABORAL Y DE SEGURIDAD SOCIAL EN EL MUNICIPIO DE SANTA BÁRBARA; ANTIOQUIA,"PRESTACIÓN DE SERVICIOS DE ASESORÍA Y APOYO MATERIAL EN EL ACOMPAÑAMIENTO TÉCNICO Y OPERATIVO A LOS PROCESOS DE NATURALEZA LABORAL Y DE SEGURIDAD SOCIAL EN EL MUNICIPIO DE SANTA BÁRBARA, ANTIOQUIA",Presentación de oferta,06/14/2024,06/14/2024,,,,,06/14/2024,27000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Santa Bárbara,OFICINA DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,709205264,Antioquia,Medellín,,0,No Adjudicado,Consultores en Seguridad Social Premium S.A.S.,901348545,V1.80111504,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6267484,702558115,Adjudicado,2024,3.9155429850746266,,1,27000000,27.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,33.47797674922652,8.889889057779616e-11,6.695595349845305,9.922523498535156,635.9972377686669,34.47797674922652
