,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,0,433603,11537,19062,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6016754,CONTRATO INTERADMINISTRATIVO No. 001 DE 2024,711149658,CO1.BDOS.5898948,AUNAR ESFUERZO FINANCIEROS; TÉCNICOS Y OPERATIVOS PARA LA EJECUCIÓN DE LAS ACCIONES DE PROMOCIÓN Y PREVENCIÓN DE LA SALUD DENTRO DEL PLAN DE SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS (PIC) DEL MUNICI,"AUNAR ESFUERZO FINANCIEROS, TÉCNICOS Y OPERATIVOS PARA
LA EJECUCIÓN DE LAS ACCIONES DE PROMOCIÓN Y PREVENCIÓN DE
LA SALUD DENTRO DEL PLAN DE SALUD PÚBLICA DE
INTERVENCIONES COLECTIVAS (PIC) DEL MUNICIPIO DE FONSECA 
LA GUAJIRA VIGENCIA 2024",Presentación de oferta,03/27/2024,03/27/2024,,,,,03/27/2024,300000000,Contratación directa,No existe pluralidad de oferentes en el mercado,otro,día(s),,,,Fonseca,SECRETARIA DE DESARROLLO SOCIAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,713820157,La Guajira,Fonseca,,0,No Adjudicado,E.S.E HOSPITAL SAN AGUSTIN DE FONSECA LA GUAJIRA,892170002,V1.85101701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5906102,711149658,Adjudicado,2024,3.9155429850746266,,1,300000000,300.0,V1.851,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,382.0886305469614,3.197688596128233e-18,76.41772610939228,5.255069732666016,113050.06824428862,383.0886305469613
1,1,1,83336,7139,11761,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6531241,ESAL-005-2024,711149658,CO1.BDOS.6405742,APOYO PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES; ARTÍSTICAS Y TRADICIONALES QUE CONTRIBUYAN AL FORTALECIMIENTO DE LAS COSTUMBRES; TRADICIONES Y BUEN VIVIR DENTRO DE CADA UNA DE LAS COMUNIDADES DE,"APOYO PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES, ARTÍSTICAS Y
TRADICIONALES QUE CONTRIBUYAN AL FORTALECIMIENTO DE LAS
COSTUMBRES, TRADICIONES Y BUEN VIVIR DENTRO DE CADA UNA DE LAS
COMUNIDADES DE LA POBLACIÓN DEL MUNICIPIO DE FONSECA",Fase de ofertas,07/18/2024,07/18/2024,,,,,07/18/2024,243509350,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),07/19/2024,07/19/2024,,Fonseca,Secretaria de Gobierno y Asuntos Administrativos,0,0,6,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6416446,711149658,Fase de ofertas,2024,3.9155429850746266,,1,243509350,243.50935000000004,V1.931,True,423.87210626677984,829.8447261308482,324.7611694335936,1,-0.4255122089899017,0.7276112888104315,-46.06328086661071,-64.77679443359375,15670.13890617984,0.5744877910100984
2,2,2,448174,457,738,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6563902,ESAL-006-2024,711149658,CO1.BDOS.6438501,APOYO PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES; ARTÍSTICAS Y TRADICIONALES QUE CONTRIBUYAN AL FORTALECIMIENTO DE LAS COSTUMBRES; TRADICIONES Y BUEN VIVIR DENTRO DE CADA UNA DE LAS COMUNIDADES DE,"APOYO PARA LA REALIZACIÓN DE ACTIVIDADES CULTURALES, ARTÍSTICAS Y
TRADICIONALES QUE CONTRIBUYAN AL FORTALECIMIENTO DE LAS
COSTUMBRES, TRADICIONES Y BUEN VIVIR DENTRO DE CADA UNA DE LAS
COMUNIDADES DE LA POBLACIÓN DEL MUNICIPIO DE FONSECA",Fase de ofertas,07/25/2024,07/25/2024,,,,,07/25/2024,243509350,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),07/26/2024,07/26/2024,07/26/2024,Fonseca,Secretaria de Gobierno y Asuntos Administrativos,0,0,4,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1991234,705134096,La Guajira,El Molino,08/01/2024,243509350,MICHER PEREZ FUENTES,FUNDACION IMAGINATE,900036294,V1.93141701,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6448303,711149658,Adjudicado,2024,3.9155429850746266,,1,243509350,243.50935000000004,V1.931,True,423.87210626677984,829.8447261308482,324.7611694335936,1,-0.4255122089899017,0.7469577853966637,-46.06328086661071,-33.08388519287109,7952.61917736247,0.5744877910100984
3,3,3,518580,6984,11470,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6703525,ESAL-008-2024,711149658,CO1.BDOS.6577417,APOYO LOGÍSTICO PARA GARANTIZAR EL CUMPLIMIENTO Y AVANCES DE LA POLÍTICA PÚBLICA PARA LAS VÍCTIMAS VIGENCIA 2024 EN EL MUNICIPIO DE FONSECA,"APOYO LOGÍSTICO PARA GARANTIZAR EL CUMPLIMIENTO Y AVANCES
DE LA POLÍTICA PÚBLICA PARA LAS VÍCTIMAS VIGENCIA 2024 EN EL MUNICIPIO
DE FONSECA",Presentación de oferta,08/22/2024,08/22/2024,,,,,08/22/2024,124508000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/23/2024,08/23/2024,08/23/2024,Fonseca,Secretaria de Gobierno y Asuntos Administrativos,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.2015643,702880964,La Guajira,Riohacha,08/28/2024,124508000,MICHER PEREZ FUENTES,FUNDACIÓN WAKUWAIIPA,830503325,V1.81141601,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6586527,711149658,Adjudicado,2024,3.9155429850746266,,1,124508000,124.508,V1.811,True,637.894326001883,1248.85132669779,488.7401275634766,1,-0.8048140657083812,0.4306510522335436,-131.1149763797315,-57.38248443603516,7044.372582468647,0.1951859342916188
4,4,4,531035,6371,10584,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6123916,IMC-004-2024,711149658,CO1.BDOS.6004425,APOYO LOGÍSTICO PARA LA REALIZACIÓN DE ESPACIOS PARTICIPATIVOS  EL ALCALDE A TU BARRIO  Y DEFINICIÓN DE LINEAMIENTOS PARA POLÍTICAS PÚBLICAS CON LAS COMUNIDADES EN EL MUNICIPIO DE FONSECA,"APOYO LOGÍSTICO PARA LA REALIZACIÓN DE ESPACIOS PARTICIPATIVOS EL
ALCALDE A TU BARRIO Y DEFINICIÓN DE LINEAMIENTOS PARA POLÍTICAS PÚBLICAS
CON LAS COMUNIDADES EN EL MUNICIPIO DE FONSECA",Presentación de oferta,04/22/2024,04/22/2024,,,,,04/22/2024,35800000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),04/24/2024,04/24/2024,04/24/2024,Fonseca,Secretaria de Gobierno y Asuntos Administrativos,0,0,17,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.1911014,708854120,La Guajira,Fonseca,04/29/2024,33470000,MICHER PEREZ FUENTES,L & M,900225552,V1.93141500,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6012529,711149658,Adjudicado,2024,3.9155429850746266,,1,35800000,35.8,V1.931,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,44.71524324527072,6.654075837189733e-12,8.943048649054145,-23.75229835510254,2451.137989293363,45.71524324527072
5,5,5,137464,10199,16991,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.5938342,IMC-001-2024,711149658,CO1.BDOS.5821055,MANTENIMIENTO Y LIMPIEZA EN PUNTOS CRITICOS DEL CANAL DEL ZAINO Y EN EL CANAL PLUVIAL UBICADO EN EL BARRIO CARAQUITA EN EL MUNICIPIO DE FONSECA; LA GUAJIRA,"MANTENIMIENTO Y LIMPIEZA EN PUNTOS CRITICOS DEL CANAL DEL ZAINO Y
EN EL CANAL PLUVIAL UBICADO EN EL BARRIO CARAQUITA EN EL MUNICIPIO
DE FONSECA, LA GUAJIRA",Presentación de oferta,03/13/2024,03/13/2024,,,,,03/13/2024,36031424,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),03/15/2024,03/15/2024,03/15/2024,Fonseca,SECRETARIA DE PLANEACION MUNICIPIO DE FONSECA,0,0,10,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1879408,704450204,La Guajira,Fonseca,03/19/2024,35930240,MICHER PEREZ FUENTES,INGOSER (Ingeniería de Obras y Servicios) SAS,900808636,V1.72141119,Cerrado,Obra,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5828412,711149658,Adjudicado,2024,3.9155429850746266,,1,36031424,36.031424,V1.721,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,45.01076292272306,6.716748546654844e-12,9.002152584544612,-12.9184513092041,2087.272079977402,46.01076292272305
6,6,6,781834,4866,7918,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.5615913,ESAL-001-2024,711149658,CO1.BDOS.5498709,APOYO PARA LA REALIZACION DE ACTIVIDADES DE RESCATE Y FORTALECIMIENTO DE LAS MANIFESTACIONES CULTURALES PATRIMONIAL CARNESTOLENDAS EN EL MUNICIPIO DE FONSECA LA GUAJIRA UN CARNAVAL DE TODOS 2024,"APOYO PARA LA REALIZACION DE ACTIVIDADES DE RESCATE Y
FORTALECIMIENTO DE LAS MANIFESTACIONES CULTURALES PATRIMONIAL CARNESTOLENDAS EN EL MUNICIPIO DE FONSECA LA GUAJIRA UN CARNAVAL DE TODOS 2024",Presentación de oferta,01/25/2024,01/25/2024,,,,,01/25/2024,130000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/26/2024,01/26/2024,01/26/2024,Fonseca,Secretaria de Gobierno y Asuntos Administrativos,0,0,13,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1837401,707562054,La Guajira,Barrancas,01/30/2024,130000000,MICHER PEREZ FUENTES,CORPORACION CREACION CULTURA Y ARTE,900164919,V1.93141700,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5507817,711149658,Adjudicado,2024,3.9155429850746266,,1,130000000,130.0,V1.931,True,557.1919953674134,1090.8546044003049,426.9078369140625,1,-0.76668724410824,0.4903578691074718,-109.1015976572842,-12.71456050872803,1553.2235244005726,0.23331275589176
7,7,7,748818,6487,10566,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6391847,IMC-012-2024,711149658,CO1.BDOS.6268528,ELABORACION DEL ANÁLISIS DE LA SITUACION DE SALUD; ASIS PARTICIPATIVO AÑO 2023,"ELABORACION DEL ANÁLISIS DE LA SITUACION DE SALUD, ASIS PARTICIPATIVO AÑO
2023",Presentación de oferta,06/18/2024,06/18/2024,,,,,06/18/2024,36000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),06/21/2024,06/21/2024,06/21/2024,Fonseca,SECRETARIA DE DESARROLLO SOCIAL,0,0,6,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.1961102,710846262,La Guajira,Riohacha,06/25/2024,36000000,MICHER PEREZ FUENTES,Shirley Genoveba Najera Arregoces,40932918,V1.85101700,Cerrado,Consultoría,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6278712,711149658,Adjudicado,2024,3.9155429850746266,,1,36000000,36.0,V1.851,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,44.97063566563537,1.430918718532694e-12,8.994127133127074,11.7898120880127,1194.509648794416,45.97063566563536
8,8,8,202226,11332,18788,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6703563,IMC-020-2024,711149658,CO1.BDOS.6577160,PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA LA REALIZACION DE LOS CONSEJOS DE POLITICA SOCIAL DEL MUNICIPIO DE FONSECA; DEPARTAMENTO DE LA GUAJIRA DURANTE EL AÑO 2024,"PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA LA REALIZACION
DE LOS CONSEJOS DE POLITICA SOCIAL DEL MUNICIPIO DE FONSECA,
DEPARTAMENTO DE LA GUAJIRA DURANTE EL AÑO 2024",Presentación de oferta,08/22/2024,08/22/2024,,,,,08/22/2024,36000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),08/26/2024,08/26/2024,08/26/2024,Fonseca,SECRETARIA DE PLANEACION MUNICIPIO DE FONSECA,0,0,9,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.2016759,725301659,La Guajira,Barrancas,08/29/2024,35832000,MICHER PEREZ FUENTES,GONZALO ALFONSO MANJARREZ PINTO,17953040,V1.80141607,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6586366,711149658,Adjudicado,2024,3.9155429850746266,,1,36000000,36.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,44.97063566563537,1.199174311105571e-11,8.994127133127074,15.71283531188965,1053.280812734846,45.97063566563536
9,9,9,202225,11331,18787,ALCALDIA MUNICIPAL DE FONSECA,892170008,LA GUAJIRA,FONSECA,Territorial,Centralizada,CO1.REQ.6703563,IMC-020-2024,711149658,CO1.BDOS.6577160,PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA LA REALIZACION DE LOS CONSEJOS DE POLITICA SOCIAL DEL MUNICIPIO DE FONSECA; DEPARTAMENTO DE LA GUAJIRA DURANTE EL AÑO 2024,"PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA LA REALIZACION
DE LOS CONSEJOS DE POLITICA SOCIAL DEL MUNICIPIO DE FONSECA,
DEPARTAMENTO DE LA GUAJIRA DURANTE EL AÑO 2024",Presentación de oferta,08/22/2024,08/22/2024,,,,,08/22/2024,36000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),08/26/2024,08/26/2024,08/26/2024,Fonseca,SECRETARIA DE PLANEACION MUNICIPIO DE FONSECA,0,0,9,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.2016759,725301659,La Guajira,Barrancas,08/29/2024,35832000,MICHER PEREZ FUENTES,GONZALO ALFONSO MANJARREZ PINTO,17953040,V1.80141607,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6586366,711149658,Adjudicado,2024,3.9155429850746266,,1,36000000,36.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,44.97063566563537,1.199174311105571e-11,8.994127133127074,15.71283531188965,1053.280812734846,45.97063566563536
