,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,Tamaño valor extraño,veces la predicción
23979,23979,SUCRE - ALCALDIA MUNICIPIO DE SUCRE,892280061,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.5360842,PSAE-MS-002 DE 2023_1,705855385,CO1.BDOS.5230255,APLICACIÓN Y DECORACIÓN; DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA,"PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO, Y ASESORÍA, PARA LA APLICACIÓN Y DECORACIÓN, DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA CON MOTIVOS, VALLAS Y LUCES ALUSIVAS A LA ÉPOCA NAVIDEÑA, Y SUS PREVENCIONES ANTE EL USO DE LA POLVORA, EN EL MUNICIPIO DE SUCRE, DEPARTAMENTO DE SUCRE",Presentación de oferta,11/30/2023,11/30/2023,,,,,11/29/2023,"84,000,000",Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),30,día(s),11/30/2023,,11/30/2023,Sucre,SECRETARIA DE PLANEACION,1,1,1,0,1,0,0,1,10,Seleccionado,70,Si,CO1.AWD.1789701,724038245,Sucre,Sucre,,"84,000,000",ASSAD ELIAS CURE HERNANDEZ,FUNDACION PARA EL DESARROLLO REGIONAL DE LA MOJANA,901590459,V1.93141701,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5257213,"705,855,385",Adjudicado,2023,0.00432108451923077,,1,84000000,19.4395642173075,V1.931,True,16.8898048400879,0.036491137113666375,50.6694145202637,1,0.150964407307289,0.22084486000369,-0.06196454845466567,1.1509644073072858
23980,23980,SUCRE - ALCALDIA MUNICIPIO DE SUCRE,892280061,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.5360842,PSAE-MS-002 DE 2023_1,705855385,CO1.BDOS.5230255,APLICACIÓN Y DECORACIÓN; DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA,"PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO, Y ASESORÍA, PARA LA APLICACIÓN Y DECORACIÓN, DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA CON MOTIVOS, VALLAS Y LUCES ALUSIVAS A LA ÉPOCA NAVIDEÑA, Y SUS PREVENCIONES ANTE EL USO DE LA POLVORA, EN EL MUNICIPIO DE SUCRE, DEPARTAMENTO DE SUCRE",Presentación de oferta,11/30/2023,11/30/2023,,,,,11/29/2023,"84,000,000",Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),30,día(s),11/30/2023,,11/30/2023,Sucre,SECRETARIA DE PLANEACION,1,1,1,0,1,0,0,1,10,Seleccionado,70,Si,CO1.AWD.1789701,724038245,Sucre,Sucre,,"84,000,000",ASSAD ELIAS CURE HERNANDEZ,FUNDACION PARA EL DESARROLLO REGIONAL DE LA MOJANA,901590459,V1.93141701,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5257213,"705,855,385",Adjudicado,2023,0.00432108451923077,,1,84000000,19.4395642173075,V1.931,True,16.8898048400879,0.036491137113666375,50.6694145202637,1,0.150964407307289,0.22084486000369,-0.06196454845466567,1.1509644073072858
23981,23981,SUCRE - ALCALDIA MUNICIPIO DE SUCRE,892280061,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.5360842,PSAE-MS-002 DE 2023_1,705855385,CO1.BDOS.5230255,APLICACIÓN Y DECORACIÓN; DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA,"PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO, Y ASESORÍA, PARA LA APLICACIÓN Y DECORACIÓN, DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA CON MOTIVOS, VALLAS Y LUCES ALUSIVAS A LA ÉPOCA NAVIDEÑA, Y SUS PREVENCIONES ANTE EL USO DE LA POLVORA, EN EL MUNICIPIO DE SUCRE, DEPARTAMENTO DE SUCRE",Presentación de oferta,11/30/2023,11/30/2023,,,,,11/29/2023,"84,000,000",Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),30,día(s),11/30/2023,,11/30/2023,Sucre,SECRETARIA DE PLANEACION,1,1,1,0,1,0,0,1,10,Seleccionado,70,Si,CO1.AWD.1789701,724038245,Sucre,Sucre,,"84,000,000",ASSAD ELIAS CURE HERNANDEZ,FUNDACION PARA EL DESARROLLO REGIONAL DE LA MOJANA,901590459,V1.93141701,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5257213,"705,855,385",Adjudicado,2023,0.00432108451923077,,1,84000000,19.4395642173075,V1.931,True,16.8898048400879,0.036491137113666375,50.6694145202637,1,0.150964407307289,0.22084486000369,-0.06196454845466567,1.1509644073072858
23982,23982,SUCRE - ALCALDIA MUNICIPIO DE SUCRE,892280061,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.5360842,PSAE-MS-002 DE 2023_1,705855385,CO1.BDOS.5230255,APLICACIÓN Y DECORACIÓN; DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA,"PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO, Y ASESORÍA, PARA LA APLICACIÓN Y DECORACIÓN, DE LAS INSTALACIONES Y ESCENARIOS PÚBLICOS CON OCASIÓN A LA ÉPOCA DECEMBRINA CON MOTIVOS, VALLAS Y LUCES ALUSIVAS A LA ÉPOCA NAVIDEÑA, Y SUS PREVENCIONES ANTE EL USO DE LA POLVORA, EN EL MUNICIPIO DE SUCRE, DEPARTAMENTO DE SUCRE",Presentación de oferta,11/30/2023,11/30/2023,,,,,11/29/2023,"84,000,000",Contratación Directa (con ofertas),Contratos o convenios Interadministrativos (con valor),30,día(s),11/30/2023,,11/30/2023,Sucre,SECRETARIA DE PLANEACION,1,1,1,0,1,0,0,1,10,Seleccionado,70,Si,CO1.AWD.1789701,724038245,Sucre,Sucre,,"84,000,000",ASSAD ELIAS CURE HERNANDEZ,FUNDACION PARA EL DESARROLLO REGIONAL DE LA MOJANA,901590459,V1.93141701,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5257213,"705,855,385",Adjudicado,2023,0.00432108451923077,,1,84000000,19.4395642173075,V1.931,True,16.8898048400879,0.036491137113666375,50.6694145202637,1,0.150964407307289,0.22084486000369,-0.06196454845466567,1.1509644073072858
36994,36994,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE ALBANIA,800182104,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.4619354,CPS-001-2023,705853646,CO1.BDOS.4515937,prestacion,"Servicio de internet y mantenimiento de la red de internet en el área administrativa de la sede Bachillerato de la Institución Educativa Técnica Agropecuaria de Albania, durante el periodo comprendido desde junio de 2023 hasta diciembre de 2023",Presentación de oferta,06/05/2023,06/05/2023,,,,,06/05/2023,"2,500,000",Contratación régimen especial,Regla aplicable,6,Mes(es),,,,San Juan De Betulia,ADALBERTO PADILLA SIERRA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4522013,"705,853,646",Presentación de oferta,2023,0.00432108451923077,,1,2500000,0.578558458848439,V1.801,True,3.37419390678406,0.007290088527743696,10.1225817203522,1,-0.828534318171458,0.672018919191103,-0.02666035411097478,0.1714656818285415
51441,51441,INSTITUCION EDUCATIVA SIMON BOLIVAR DE CAMAJON,9002516587,SUCRE,SUCRE,Nacional,Centralizada,CO1.REQ.4886610,CONTRATO DE SUMINISTRO  NO .0000000002,722741220,CO1.BDOS.4778790,INSTITUCION EDUCATIVA SIMON BOLIVAR DE CAMAJON,"CONTRATO DE SUMINISTRO  DE TABLEROS ACLIRICOS ,PAPELERIA Y MATERIALES PEDAGOGICOS",Presentación de oferta,07/28/2023,07/28/2023,,,,,07/28/2023,"3,270,910",Contratación régimen especial,Regla aplicable,14,día(s),,,,Sucre,INSTITUCION EDUCATIVA  SIMON BOLIVAR DE CAMAJON,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.23271800,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4787221,"722,741,220",Presentación de oferta,2023,0.00432108451923077,,1,3270910,0.756965059452778,V1.232,True,0.2,0.000432108451923077,0.6,0,2.78482529726389,0.0028800440472367,0.0015424761923076905,3.78482529726389
58390,58390,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE ALBANIA,800182104,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.4444139,CCE-01-2023,705853646,CO1.BDOS.4344007,SUMINISTRO,"Instalación de Circuito Cerrado de cámaras de seguridad,
el cual incluye suministro de 1 DVR 8ch Hikvision 4m lite
7208hqhi-m1/s, 1 76h0t-itpf domo plast Hikvision 5mp ir20,
7 16h0t-itpf bala Hikplast 5mp 2.8mm ir25, 1 Disco Duro
de 1 Tera, 16 video balum marca, 8 conector Plug Jack
hembra, 8 conector Plug Jack macho, 1 cable pulpo CCTV
8 en 1, 12 adaptador eléctrico de 12v 2 amp, 610 m de
cable UTP Cat6 para exterior intemperie (50 mtros), 8
cajas de paso 4 x 4 interperie, elementos de anclaje",Presentación de oferta,04/27/2023,04/27/2023,,,,,04/27/2023,"5,844,540",Contratación régimen especial,Regla aplicable,10,día(s),,,,San Juan De Betulia,ADALBERTO PADILLA SIERRA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.46171600,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4347510,"705,853,646",Presentación de oferta,2023,0.00432108451923077,,1,5844540,1.35256322203122,V1.461,True,58.9705848693848,0.12740844068454146,176.911754608154,1,-0.977063764501793,0.496107428910443,-0.5037892227381658,0.02293623549820713
67258,67258,INSTITUCION EDUCATIVA SAN IGNACIO,823001843,SUCRE,SUCRE,Corporación Autónoma,Centralizada,CO1.REQ.4685854,006-IESI-2023,718151020,CO1.BDOS.4581818,SUMINISTRO DE MATERIALES DE ELECTRICIDAD,SUMINISTRO DE MATERIALES DE ELECTRICIDAD,Presentación de oferta,06/16/2023,06/16/2023,,,,,06/16/2023,"4,024,000",Contratación régimen especial,Regla aplicable,2,día(s),,,,Sucre,INSTITUCION EDUCATIVA SAN IGNACIO,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72102900,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4587631,"718,151,020",Presentación de oferta,2023,0.00432108451923077,,1,4024000,0.931247695362447,V1.721,True,0.2,0.000432108451923077,0.6,0,3.65623847681223,0.0013202540612011,0.002295566192307694,4.656238476812235
84304,84304,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS MERCEDES,8922010665,SUCRE,SUCRE,Nacional,Centralizada,CO1.REQ.4926130,"SUMINISTRO DE PAPELERÍA, MATERIALES DE ASEO,  MATE",721110989,CO1.BDOS.4818245,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS MERCEDES,"SUMINISTRO DE PAPELERÍA, MATERIALES DE ASEO, 
MATERIALES DE FERRETERÍA, TINTAS Y RECARGAS DE 
COMPUTADORES",Presentación de oferta,08/09/2023,08/09/2023,,,,,08/09/2023,"4,100,000",Contratación régimen especial,Regla aplicable,13,día(s),,,,Sucre,FRANCISCA PEREZ SALCEDO,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.10111302,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4826717,"721,110,989",Presentación de oferta,2023,0.00432108451923077,,1,4100000,0.948835872511439,V1.101,True,23.9828510284424,0.0518159631530101,71.9485530853271,1,-0.960436902543981,0.515236478526142,-0.2031638526120404,0.03956309745601845
113203,113203,INSTITUCION EDUCATIVA ELIECER ULLOA,800187050,SUCRE,SUCRE,Territorial,Centralizada,CO1.REQ.4907031,RE CPS 04 DE 2023,719323073,CO1.BDOS.4799068,MANTENIMIENTO DE EQUIPOS,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE 22 ABANICOS DE TRCHO, 16 VENTILADORES DE TECHO LOCOS Y 28 VENTILADORES DE PARED DE LA INSTITUCIÓN EDUCATIVA ELIECER ULLOA Y SEDE ANTONIO JOSE DE SUCRE",Presentación de oferta,08/03/2023,08/03/2023,,,,,08/03/2023,"1,175,000",Contratación régimen especial,Regla aplicable,5,día(s),,,,Sucre,I.E ELIECER ULLOA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81111800,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4807910,"719,323,073",Presentación de oferta,2023,0.00432108451923077,,1,1175000,0.271922475658766,V1.811,True,0.2,0.000432108451923077,0.6,1,0.35961237829383,0.13002180164272,-0.0005534338076923085,1.3596123782938299
