,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,0,0,281167,150,255,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5576976,CD-CPS-19012024-001,705940146,CO1.BDOS.5459664,PRESTACION DE SERVICIOS PROFESIONALES,PRESTACIÓN DE SERVICIOS PROFESIONALES EN ASESORÍA FINANCIERA Y PRESUPUESTAL DE LA SECRETARÍA DE HACIENDA Y FINANZAS PÚBLICAS DEL MUNICIPIO DE SAN PABLO.,Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE HACIENDA MUNICIPAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724753140,Bolívar,San Pablo,,0,No Adjudicado,ESTER LOYOLA QUITIAN CUESTA,45622776,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5469189,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,46.50299018782322,4.071846256178869e-12,9.300598037564644,4.794532775878906,1551.5546157243289,47.50299018782322
1,1,1,272222,3892,6473,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5572234,CD-CPS-18012024-002,705940146,CO1.BDOS.5454727,PRESTACION DE SERVICIOS PROFESIONALES-002-2023,"PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ABOGADO DE APOYO A LOS PROCESOS DE LEGALIZACIÓN DE PREDIOS DE LA CABECERA MUNICIPAL DE SAN PABLO, BOLÍVAR.",Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE PLANEACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724617469,Bolívar,San Pablo,,0,No Adjudicado,Saskia Gineth Mier Rodriguez,1094270965,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5464463,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,46.50299018782322,2.435239656340136e-12,9.300598037564644,5.873865127563477,1511.403452241663,47.50299018782322
2,2,2,499947,1026,1674,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5580042,CD-CPS- 19012024-002,705940146,CO1.BDOS.5462995,PRESTACION DE SERVICIOS PROFESIONALES,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO A LA GESTIÓN PARA EL FORTALECIMIENTO DE LAS SECRETARIAS DE PLANEACIÓN E INFRAESTRUCTURA EN EL BANCO DE PROYECTOS DE INVERSIÓN DEL MUNICIPIO DE SAN PABLO BOLIVAR,Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,30000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE PLANEACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724647813,Bolívar,San Pablo,,0,No Adjudicado,Hamel Daniel Guerra Carpintero,1096201925,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5472462,705940146,Adjudicado,2024,3.9155429850746266,,1,30000000,30.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,37.30886305469613,4.175829903701816e-11,7.461772610939227,10.02331924438477,818.5663143093408,38.30886305469613
3,3,3,244448,1877,3093,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5569018,CD-CPS-18012024-001,705940146,CO1.BDOS.5451603,PRESTACION DE SERVICIOS PROFESIONALES-001-2023,"PRESTACION DE SERVICIOS PROFESIONALES COMO ABOGADO EXTERNO PARA REPRESENTAR JUDICIAL Y EXTRAJUDICIALMENTE EN LOS PROCESOS CIVILES, LABORALES Y CONTENCIOSOS ADMINISTRATIVOS EN LOS QUE HACE PARTE EL MUNICIPIO DE SAN PABLO, BOLÍVAR Y LA ASESORIA JURIDICA ADMINISTRATIVA",Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE ASUNTOS JURIDICOS Y ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724723945,Santander,Bucaramanga,,0,No Adjudicado,GERSON DAVID SAAVEDRA VELANDIA,1098735710,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5462220,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,46.50299018782322,1.676847296770059e-11,9.300598037564644,24.61432647705078,814.258290040735,47.50299018782322
4,4,4,258702,3050,4930,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5569018,CD-CPS-18012024-001,705940146,CO1.BDOS.5451603,PRESTACION DE SERVICIOS PROFESIONALES-001-2023,"PRESTACION DE SERVICIOS PROFESIONALES COMO ABOGADO EXTERNO PARA REPRESENTAR JUDICIAL Y EXTRAJUDICIALMENTE EN LOS PROCESOS CIVILES, LABORALES Y CONTENCIOSOS ADMINISTRATIVOS EN LOS QUE HACE PARTE EL MUNICIPIO DE SAN PABLO, BOLÍVAR Y LA ASESORIA JURIDICA ADMINISTRATIVA",Presentación de oferta,01/18/2024,01/18/2024,,,,,01/18/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE ASUNTOS JURIDICOS Y ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5462220,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,46.50299018782322,4.288769215027125e-12,9.300598037564644,24.78999519348145,807.7234137895142,47.50299018782322
5,5,5,509169,10248,16993,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5581502,CPS-19012024-003,705940146,CO1.BDOS.5464242,PRESTACION DE SERVICIOS PROFESIONALES,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL ACOMPAÑAMIENTO DE LOS PROCESOS CONTABLES, FISCALES, PRESUPUESTALES, FINANCIEROS Y TRIBUTARIOS DEL MUNICIPIO DE SAN PABLO BOLIVAR.",Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE HACIENDA MUNICIPAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724694757,Bolívar,San Pablo,,0,No Adjudicado,YERLIS CASTRO CARDENAS,1050542156,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5473719,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,1.2051563838747457,2.3594208123993323,0.9233634173870088,0,29.86736335445266,1.8906695457769827e-10,9.192810231768972,8.601723670959473,791.0817962259467,30.867363354452664
6,6,6,127186,12383,20688,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5581502,CPS-19012024-003,705940146,CO1.BDOS.5464242,PRESTACION DE SERVICIOS PROFESIONALES,"PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL ACOMPAÑAMIENTO DE LOS PROCESOS CONTABLES, FISCALES, PRESUPUESTALES, FINANCIEROS Y TRIBUTARIOS DEL MUNICIPIO DE SAN PABLO BOLIVAR.",Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,37200000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE HACIENDA MUNICIPAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5473719,705940146,Adjudicado,2024,3.9155429850746266,,1,37200000,37.20000000000001,V1.801,True,1.2051563838747457,2.3594208123993323,0.9233634173870088,0,29.86736335445266,1.331262277645627e-10,9.192810231768972,9.136804580688477,771.1767863840279,30.867363354452664
7,7,7,389406,5846,9559,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5593786,CD-CPS-22012024-001,705940146,CO1.BDOS.5476867,PRESTACION DE SERVICIOS PROFESIONALES-22012024-001,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL APOYO EN LA ELABORACIÓN DEL PLAN ESTRATÉGICO DE TALENTO HUMANO Y LA ELABORACIÓN DE LA ESTRATEGIA ANUAL DE RACIONALIZACIÓN DE TRAMITES DEL MUNICIPIO DE SAN PABLO BOLÍVAR.,Presentación de oferta,01/22/2024,01/22/2024,,,,,01/22/2024,72000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,San Pablo,SECRETARIA DE ASUNTOS JURIDICOS Y ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,717700660,Bolívar,Mompós,,0,No Adjudicado,corporacion pazy amor mompox,900587857,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5485698,705940146,Adjudicado,2024,3.9155429850746266,,1,72000000,72.00000000000001,V1.801,True,82.73161862104273,161.9696044677466,63.3870849609375,1,-0.1297160481073089,0.7210314364885761,-2.740774054058349,-6.169022083282471,434.83003453261176,0.870283951892691
8,8,8,745058,2727,4471,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5808878,CD-CPS- 20022024-004,705940146,CO1.BDOS.5691671,CD-CPS- 20022024-004,PRESTACIÓN DE SERVICIOS PROFESIONALES Y APOYO A LA GESTIÓN PARA LA ASESORÍA JURÍDICA PERSONALIZADA AL DESPACHO DEL ALCALDE EN ASUNTOS RELACIONADOS CON LA ADMINISTRACIÓN MUNICIPAL,Presentación de oferta,02/20/2024,02/20/2024,,,,,02/20/2024,30000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE ASUNTOS JURIDICOS Y ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720710060,Atlántico,Barranquilla,,0,No Adjudicado,IVETH DEL CARMEN SANDOVAL RAMOS,32697434,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5700201,705940146,Adjudicado,2024,3.9155429850746266,,1,30000000,30.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,37.30886305469613,5.837324851268996e-12,7.461772610939227,23.80683326721191,405.0608936245266,38.30886305469613
9,9,9,380612,9921,16394,ALCALDIA DE SAN PABLO - BOLIVAR,890480203,BOLÍVAR,SAN PABLO,Territorial,Centralizada,CO1.REQ.5735743,CD-CPS- 09022024-001,705940146,CO1.BDOS.5618810,CD-CPS- 09022024-001,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO APOYO A LA SECRETARIA DE PLANEACIÓN EN TODO LO RELACIONADO CON CONTRATACIÓN Y PLATAFORMA,Presentación de oferta,02/09/2024,02/09/2024,,,,,02/09/2024,15000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,San Pablo,SECRETARIA DE PLANEACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,725144075,Bolívar,San Pablo,,0,No Adjudicado,JORGE LUIS GUERRA HERNANDEZ,1143135886,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5626250,705940146,Adjudicado,2024,3.9155429850746266,,1,15000000,15.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,18.15443152734807,1.71905254098663e-09,3.630886305469614,-4.527148723602295,340.22370376425545,19.154431527348063
