,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,151813,11656,19180,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6274628,MCH-RE-ESAL-05-2024,700593015,CO1.BDOS.6152632,MCH-RE-ESAL-05-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA LA EJECUCIÓN DE LOS PROGRAMAS DE INTERÉS PUBLICO EN LA  PROMOCIÓN Y FORTALECIMIENTO DE LA IDENTIDAD Y TRADICIÓN CULTURAL A TRAVÉS DE ACCIONES PARA EL DESARROLLO DEL FESTIVAL DE MITACA, ACTIVIDADES EN BENEFICIO LAS MADRES DE FAMILIA Y DEMAS NECESARIAS EN BENEFICIO LA POBLACIÓN VULNERABLE A EJECUTASE EN EL MUNICIPIO DE CHINAVITA-BOYACÁ",Fase de ofertas,05/22/2024,05/22/2024,,,,,05/22/2024,35000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),05/23/2024,05/23/2024,05/23/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1935152,706017324,Boyacá,Tunja,05/24/2024,35000000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNPRODERS,820005473,V1.90151802,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6161067,700593015,Adjudicado,2024,3.9155429850746266,,1,35000000,35.0,V1.901,True,488.8144301581243,956.9869565044472,374.5185012817383,1,-0.9283981858132176,0.3567824149625939,-115.9007657144837,-125.6753158569336,4366.142118489213,0.0716018141867825
1,739966,10356,17095,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6547566,MCH-RE-ESAL-07-2024,700593015,CO1.BDOS.6422459,ATENCION ADULTOS MAYORES CENTRO DÍA,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA LA EJECUCIÓN DEL PROGRAMA DE ATENCIÓN A LOS ADULTOS MAYORES DURANTE LA VIGENCIA 2024 EN EL CENTRO DÍA DEL MUNICIPIO DE CHINAVITA",Presentación de oferta,07/22/2024,07/22/2024,,,,,07/22/2024,90000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),07/25/2024,07/25/2024,07/25/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1988907,727420200,Boyacá,Chinavita,08/01/2024,90000000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION PARA LA SOSTENIBILIDAD COMUNITARIA,900991843,V1.94131607,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6432255,700593015,Adjudicado,2024,3.9155429850746266,,1,90000000,89.99999999999999,V1.941,True,382.6988000003553,749.2368008689343,293.2151184082031,1,-0.764828110252981,0.5046038277998703,-74.75305496991669,-19.05345916748047,1645.9767951504737,0.2351718897470189
2,302938,9091,14976,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6196764,MCH-RE-ESAL-04-2024,700593015,CO1.BDOS.6076734,PAE 2,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA",Fase de ofertas,05/06/2024,05/06/2024,,,,,05/06/2024,73581676,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),05/07/2024,05/07/2024,05/07/2024,Chinavita,GENERAL Y GOBIERNO,0,0,5,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1922101,703508150,Boyacá,Sogamoso,05/10/2024,73581676,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6084077,700593015,Adjudicado,2024,3.9155429850746266,,1,73581676,73.58167599999999,V1.931,True,429.2907801751642,840.453251436039,328.9128341674806,1,-0.8285971201851194,0.4381090438452679,-90.8454090610334,-11.17203426361084,761.0874406139168,0.1714028798148805
3,554237,3812,6276,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6403058,MCH-RE-ESAL-06-2024,700593015,CO1.BDOS.6279205,MCH-RE-ESAL-06-2024,"AUNAR ESFUERZOS, HUMANOS, TÉCNICOS Y FINANCIEROS ENTRE EL MUNICIPIO DE CHINAVITA Y LA ASOCIACIÓN GREMIAL DE GANADEROS ASOGANACHI CON MIRAS AL INCREMENTO DE LA PRODUCCIÓN SOSTENIBLE DE LECHE COMO APOYO A LOS PEQUEÑOS GANADEROS DEL MUNICIPIO DE CHINAVITA  BOYACÁ",Presentación de oferta,06/20/2024,06/20/2024,,,,,06/20/2024,21500000,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Chinavita,GENERAL Y GOBIERNO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,727166449,Boyacá,Chinavita,,0,No Adjudicado,Asociación Gremial de Ganaderos de Chinavita,9005496841,V1.70121700,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6290020,700593015,Adjudicado,2024,3.9155429850746266,,1,21500000,21.5,V1.701,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,26.4546851891989,1.01037552929523e-10,5.29093703783978,26.42752838134766,0.5838713688016952,27.454685189198894
4,531886,7222,11954,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.5540182,MCH-RE-ESAL-02-2024,700593015,CO1.BDOS.5422727,MCH-RE-ESAL-02-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA DURANTE ALGUNOS DÍAS DEL PRIMER SEMESTRE DEL CALENDARIO ESCOLAR 2024",Presentación de oferta,01/15/2024,01/15/2024,,,,,01/15/2024,145860714,Contratación régimen especial (con ofertas),Regla aplicable,otro,día(s),01/17/2024,01/17/2024,01/17/2024,Chinavita,GENERAL Y GOBIERNO,0,0,5,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1827905,703508150,Boyacá,Sogamoso,01/19/2024,145860714,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5437594,700593015,Adjudicado,2024,3.9155429850746266,,1,145860714,145.86071400000003,V1.931,True,239.62932178766616,469.13945497194334,183.5985374450684,1,-0.3913069030456709,0.7428631554395173,-23.94779169711478,0.501901388168335,-130.28399910719483,0.6086930969543292
5,732473,2863,4708,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.5984325,MCH-RE-ESAL-03-2024,700593015,CO1.BDOS.5866711,MCH-RE-ESAL-03-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA CONTRIBUIR AL DESARROLLO DE ACCIONES TENDIENTES A LA REALIZACIÓN PROGRAMAS DE INTERÉS PUBLICO LLEVARSE A CABO EN LOS MESES DE MARZO Y ABRIL DEL AÑO 2024 PARA EL DESARROLLO DE ACTIVIDADES EN BENEFICIO DE LOS NIÑOS, NIÑAS, ADOLESCENTES, PROMOCIÓN Y FORTALECIMIENTO DE LA IDENTIDAD Y TRADICIÓN CULTURAL Y AGROPECUARIA EN EL MUNICIPIO DE CHINAVITA-BOYACÁ",Fase de ofertas,03/20/2024,03/20/2024,,,,,03/20/2024,17500000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),03/21/2024,03/21/2024,03/21/2024,Chinavita,GENERAL Y GOBIERNO,0,0,4,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.1883010,706017324,Boyacá,Tunja,03/22/2024,17500000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNPRODERS,820005473,V1.90151802,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5873281,700593015,Adjudicado,2024,3.9155429850746266,,1,17500000,17.5,V1.901,True,839.7619083124462,1644.06192461284,643.4064788818359,1,-0.979160759940675,0.3258731096788375,-209.9994589375641,40.01222229003906,-717.3492033746454,0.020839240059325
6,445815,11033,18295,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6607573,MCH-RE-ESAL-08-2024,700593015,CO1.BDOS.6482091,PAE 3,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA DURANTE ALGUNOS DÍAS DEL SEGUNDO SEMESTRE DEL CALENDARIO ESCOLAR 2024",Presentación de oferta,08/02/2024,08/02/2024,,,,,08/02/2024,33907523,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/03/2024,08/03/2024,08/03/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,No,No Adjudicado,703508150,Boyacá,Sogamoso,,0,No Adjudicado,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6491734,700593015,Adjudicado,2024,3.9155429850746266,,1,33907523,33.907523,V1.931,True,362.4654873397645,709.6245981424354,277.7128143310547,1,-0.9064530991657804,0.3740779879137412,-83.91121374281184,36.20478439331055,-1258.3501388346033,0.0935469008342195
7,566350,3080,5195,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6883115,MCH-RE-ESAL-10-2024,700593015,CO1.BDOS.6753784,PLAN DE BIENESTAR Y CAPACITACIONES,"AUNAR ESFUERZOS ADMINISTRATIVOS, HUMANOS Y FINANCIEROS PARA EJECUTAR E IMPULSAR  PLAN INSTITUCIONAL DE BIENESTAR ESTÍMULOS Y PLAN DE ACCIÓN DE CAPACITACIONES A TRAVÉS DE LAS  ACTIVIDADES DE MEJORAMIENTO DE CLIMA LABORAL Y FORMACIÓN  A LOS SERVIDORES PÚBLICOS DEL MUNICIPIO DE CHINAVITA  BOYACÁ",Presentación de oferta,09/21/2024,09/21/2024,,,,,09/21/2024,40000000,Contratación régimen especial,Decreto 092 de 2017,otro,Mes(es),,,,Chinavita,GENERAL Y GOBIERNO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,722822897,Boyacá,Duitama,,0,No Adjudicado,Fundación Apasiónate de Colombia,900412845,V1.93141506,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6764222,700593015,Adjudicado,2024,3.9155429850746266,,1,40000000,40.00000000000001,V1.931,True,169.7881628646987,332.40642502678963,130.0878295898438,1,-0.7644123163528465,0.4642179538380178,-33.14691304869561,42.43630981445312,-1728.028885232239,0.2355876836471534
8,421302,12079,20056,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6683500,MCH-RE-ESAL-009-2024,700593015,CO1.BDOS.6557955,PAE 4,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA DURANTE ALGUNOS DÍAS DEL SEGUNDO SEMESTRE DEL CALENDARIO ESCOLAR 2024",Presentación de oferta,08/16/2024,08/16/2024,,,,,08/16/2024,169537619,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/17/2024,08/17/2024,08/18/2024,Chinavita,GENERAL Y GOBIERNO,0,0,2,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.2010367,703508150,Boyacá,Sogamoso,08/21/2024,169537619,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6568121,700593015,Adjudicado,2024,3.9155429850746266,,1,169537619,169.53761899999998,V1.931,True,362.4654873397645,709.6245981424354,277.7128143310547,1,-0.532265484793369,0.6730881297236119,-49.27231525108323,15.11520862579346,-2652.835504073033,0.467734515206631
0,151813,11656,19180,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6274628,MCH-RE-ESAL-05-2024,700593015,CO1.BDOS.6152632,MCH-RE-ESAL-05-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA LA EJECUCIÓN DE LOS PROGRAMAS DE INTERÉS PUBLICO EN LA  PROMOCIÓN Y FORTALECIMIENTO DE LA IDENTIDAD Y TRADICIÓN CULTURAL A TRAVÉS DE ACCIONES PARA EL DESARROLLO DEL FESTIVAL DE MITACA, ACTIVIDADES EN BENEFICIO LAS MADRES DE FAMILIA Y DEMAS NECESARIAS EN BENEFICIO LA POBLACIÓN VULNERABLE A EJECUTASE EN EL MUNICIPIO DE CHINAVITA-BOYACÁ",Fase de ofertas,05/22/2024,05/22/2024,,,,,05/22/2024,35000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,Mes(es),05/23/2024,05/23/2024,05/23/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1935152,706017324,Boyacá,Tunja,05/24/2024,35000000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNPRODERS,820005473,V1.90151802,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6161067,700593015,Adjudicado,2024,3.9155429850746266,,1,35000000,35.0,V1.901,True,488.8144301581243,956.9869565044472,374.5185012817383,1,-0.9283981858132176,0.3567824149625939,-115.9007657144837,-125.6753158569336,4366.142118489213,0.0716018141867825
1,739966,10356,17095,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6547566,MCH-RE-ESAL-07-2024,700593015,CO1.BDOS.6422459,ATENCION ADULTOS MAYORES CENTRO DÍA,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA LA EJECUCIÓN DEL PROGRAMA DE ATENCIÓN A LOS ADULTOS MAYORES DURANTE LA VIGENCIA 2024 EN EL CENTRO DÍA DEL MUNICIPIO DE CHINAVITA",Presentación de oferta,07/22/2024,07/22/2024,,,,,07/22/2024,90000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),07/25/2024,07/25/2024,07/25/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1988907,727420200,Boyacá,Chinavita,08/01/2024,90000000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION PARA LA SOSTENIBILIDAD COMUNITARIA,900991843,V1.94131607,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6432255,700593015,Adjudicado,2024,3.9155429850746266,,1,90000000,89.99999999999999,V1.941,True,382.6988000003553,749.2368008689343,293.2151184082031,1,-0.764828110252981,0.5046038277998703,-74.75305496991669,-19.05345916748047,1645.9767951504737,0.2351718897470189
2,302938,9091,14976,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6196764,MCH-RE-ESAL-04-2024,700593015,CO1.BDOS.6076734,PAE 2,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA",Fase de ofertas,05/06/2024,05/06/2024,,,,,05/06/2024,73581676,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),05/07/2024,05/07/2024,05/07/2024,Chinavita,GENERAL Y GOBIERNO,0,0,5,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1922101,703508150,Boyacá,Sogamoso,05/10/2024,73581676,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6084077,700593015,Adjudicado,2024,3.9155429850746266,,1,73581676,73.58167599999999,V1.931,True,429.2907801751642,840.453251436039,328.9128341674806,1,-0.8285971201851194,0.4381090438452679,-90.8454090610334,-11.17203426361084,761.0874406139168,0.1714028798148805
3,554237,3812,6276,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6403058,MCH-RE-ESAL-06-2024,700593015,CO1.BDOS.6279205,MCH-RE-ESAL-06-2024,"AUNAR ESFUERZOS, HUMANOS, TÉCNICOS Y FINANCIEROS ENTRE EL MUNICIPIO DE CHINAVITA Y LA ASOCIACIÓN GREMIAL DE GANADEROS ASOGANACHI CON MIRAS AL INCREMENTO DE LA PRODUCCIÓN SOSTENIBLE DE LECHE COMO APOYO A LOS PEQUEÑOS GANADEROS DEL MUNICIPIO DE CHINAVITA  BOYACÁ",Presentación de oferta,06/20/2024,06/20/2024,,,,,06/20/2024,21500000,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Chinavita,GENERAL Y GOBIERNO,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,727166449,Boyacá,Chinavita,,0,No Adjudicado,Asociación Gremial de Ganaderos de Chinavita,9005496841,V1.70121700,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6290020,700593015,Adjudicado,2024,3.9155429850746266,,1,21500000,21.5,V1.701,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,26.4546851891989,1.01037552929523e-10,5.29093703783978,26.42752838134766,0.5838713688016952,27.454685189198894
4,531886,7222,11954,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.5540182,MCH-RE-ESAL-02-2024,700593015,CO1.BDOS.5422727,MCH-RE-ESAL-02-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA DURANTE ALGUNOS DÍAS DEL PRIMER SEMESTRE DEL CALENDARIO ESCOLAR 2024",Presentación de oferta,01/15/2024,01/15/2024,,,,,01/15/2024,145860714,Contratación régimen especial (con ofertas),Regla aplicable,otro,día(s),01/17/2024,01/17/2024,01/17/2024,Chinavita,GENERAL Y GOBIERNO,0,0,5,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1827905,703508150,Boyacá,Sogamoso,01/19/2024,145860714,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5437594,700593015,Adjudicado,2024,3.9155429850746266,,1,145860714,145.86071400000003,V1.931,True,239.62932178766616,469.13945497194334,183.5985374450684,1,-0.3913069030456709,0.7428631554395173,-23.94779169711478,0.501901388168335,-130.28399910719483,0.6086930969543292
5,732473,2863,4708,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.5984325,MCH-RE-ESAL-03-2024,700593015,CO1.BDOS.5866711,MCH-RE-ESAL-03-2024,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA CONTRIBUIR AL DESARROLLO DE ACCIONES TENDIENTES A LA REALIZACIÓN PROGRAMAS DE INTERÉS PUBLICO LLEVARSE A CABO EN LOS MESES DE MARZO Y ABRIL DEL AÑO 2024 PARA EL DESARROLLO DE ACTIVIDADES EN BENEFICIO DE LOS NIÑOS, NIÑAS, ADOLESCENTES, PROMOCIÓN Y FORTALECIMIENTO DE LA IDENTIDAD Y TRADICIÓN CULTURAL Y AGROPECUARIA EN EL MUNICIPIO DE CHINAVITA-BOYACÁ",Fase de ofertas,03/20/2024,03/20/2024,,,,,03/20/2024,17500000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),03/21/2024,03/21/2024,03/21/2024,Chinavita,GENERAL Y GOBIERNO,0,0,4,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.1883010,706017324,Boyacá,Tunja,03/22/2024,17500000,RAÚL ANTONIO CUBIDES RAMÍREZ,FUNPRODERS,820005473,V1.90151802,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5873281,700593015,Adjudicado,2024,3.9155429850746266,,1,17500000,17.5,V1.901,True,839.7619083124462,1644.06192461284,643.4064788818359,1,-0.979160759940675,0.3258731096788375,-209.9994589375641,40.01222229003906,-717.3492033746454,0.020839240059325
6,445815,11033,18295,ALCALDÍA MUNICIPAL DE CHINAVITA,891801357,BOYACÁ,CHINAVITA,Territorial,Centralizada,CO1.REQ.6607573,MCH-RE-ESAL-08-2024,700593015,CO1.BDOS.6482091,PAE 3,"AUNAR ESFUERZOS TÉCNICOS, ECONÓMICOS Y HUMANOS PARA PARA GARANTIZAR EL PROGRAMA DE ALIMENTACIÓN ESCOLAR  PAE PARA LOS EDUCANDOS DE LAS INSTITUCIONES PÚBLICAS DEL MUNICIPIO DE CHINAVITA DURANTE ALGUNOS DÍAS DEL SEGUNDO SEMESTRE DEL CALENDARIO ESCOLAR 2024",Presentación de oferta,08/02/2024,08/02/2024,,,,,08/02/2024,33907523,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/03/2024,08/03/2024,08/03/2024,Chinavita,GENERAL Y GOBIERNO,0,0,3,0,1,0,0,1,0,Seleccionado,70,No,No Adjudicado,703508150,Boyacá,Sogamoso,,0,No Adjudicado,FUNDACION DEDICADA A LA RESPONSABILIDAD SOCIAL FUND@R,900562400,V1.93131609,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6491734,700593015,Adjudicado,2024,3.9155429850746266,,1,33907523,33.907523,V1.931,True,362.4654873397645,709.6245981424354,277.7128143310547,1,-0.9064530991657804,0.3740779879137412,-83.91121374281184,36.20478439331055,-1258.3501388346033,0.0935469008342195
