,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,Tamaño valor extraño,veces la predicción
1530,1530,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.5110128,92023013,703703926,CO1.BDOS.4998633,PRESTACION DE SERVICIOS PROFESIONALES PARA REALIZAR ACTIVIDADES COMO MEDICO  EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL LOCAL ARJONA,PRESTACION DE SERVICIOS PROFESIONALES PARA REALIZAR ACTIVIDADES COMO MEDICO  EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL LOCAL ARJONA,Presentación de oferta,09/29/2023,09/29/2023,,,,,09/29/2023,"4,600,000",Contratación régimen especial,Regla aplicable,2,Mes(es),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5009011,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,4600000,1.06454756428113,V1.851,True,0.2,0.000432108451923077,0.6,0,4.32273782140563,0.0008010689390886,0.0028715661923077052,5.322737821405649
2154,2154,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.4104929,22023012,703703926,CO1.BDOS.4009270,PRESTACION DE SERVICIOS ASISTENCIALES PROFESIONALES COMO ODONTOLOGO DE CONSULTA EXTERNA Y PYM,PRESTACION DE SERVICIOS ASISTENCIALES PROFESIONALES COMO ODONTOLOGO DE CONSULTA EXTERNA Y PYM,Presentación de oferta,02/15/2023,02/15/2023,,,,,02/15/2023,"3,150,000",Contratación régimen especial,Regla aplicable,1,Mes(es),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4010436,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,3150000,0.728983658149033,V1.851,True,0.2,0.000432108451923077,0.6,0,2.64491829074516,0.0033212286868768,0.001421566192307694,3.644918290745165
6226,6226,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.5465725,122023004,703703926,CO1.BDOS.5347250,PAGO DEL SERVIDOR VPS VIRTUAL PRIVATE SERVER LINUX; CON 1 VCPU; 2 GB MEMORY; 50 GB DISK ALOJAMIENTO Y FUNCIONAMIENTO DE LA APLICACION DE CARACTERIZACION Y SOPORTE TECNICO DEL MISMO.,"PAGO DEL SERVIDOR VPS VIRTUAL PRIVATE SERVER LINUX, CON 1 VCPU, 2 GB MEMORY, 50 GB DISK ALOJAMIENTO Y FUNCIONAMIENTO DE LA APLICACION DE CARACTERIZACION Y SOPORTE TECNICO DEL MISMO.",Presentación de oferta,12/28/2023,12/28/2023,,,,,12/28/2023,"900,000",Contratación régimen especial,Regla aplicable,11,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5360890,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,900000,0.208281045185438,V1.801,True,17.3586387634277,0.03750407261778329,52.0759162902832,1,-0.98800130309617,0.483716358931786,-0.14911629047113317,0.011998696903829691
9738,9738,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.4331370,32023004,703703926,CO1.BDOS.4232460,PRESTACION DE SERVICIOS ADMINISTRATIVOS COMO AUXILIAR EN EL AREA DE SISTEMAS,PRESTACION DE SERVICIOS ADMINISTRATIVOS COMO AUXILIAR EN EL AREA DE SISTEMAS,Presentación de oferta,03/29/2023,03/29/2023,,,,,03/29/2023,"3,400,000",Contratación régimen especial,Regla aplicable,60,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4234652,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,3400000,0.786839504033876,V1.801,True,0.2,0.000432108451923077,0.6,0,2.93419752016938,0.0024882067377415,0.0016715661923076906,3.93419752016938
17148,17148,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.4296176,32023043,703703926,CO1.BDOS.4198279,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES PARA REALIZAR ACTIVIDADES COMO TRABAJADORA SOCIAL EN LAS AREAS DE SIAU DE LA ESE HOSPITAL LOCAL ARJONA,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES PARA REALIZAR ACTIVIDADES COMO TRABAJADORA SOCIAL EN LAS AREAS DE SIAU DE LA ESE HOSPITAL LOCAL ARJONA,Presentación de oferta,03/22/2023,03/22/2023,,,,,03/22/2023,"3,400,000",Contratación régimen especial,Regla aplicable,60,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4200485,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,3400000,0.786839504033876,V1.851,True,7.68632459640503,0.016606629111654236,23.0589737892151,1,-0.897631241802891,0.589738999808204,-0.06302651644661694,0.10236875819710875
17205,17205,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.5427493,112023027,703703926,CO1.BDOS.5308997,PRESTACION DE SERVICIOS DE APOYO A LA GESTION ASISTENCIALES PARA REALIZAR ACTIVIDADES COMO AUXILIAR AREA SALUD;EN URGENCIAS; TRIGE Y ROTACION POR LOS DIFERENTES SERVICIOS CUANDO SE REQUIERA,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION ASISTENCIALES PARA REALIZAR ACTIVIDADES COMO AUXILIAR AREA SALUD,EN URGENCIAS, TRIGE Y ROTACION POR LOS DIFERENTES SERVICIOS CUANDO SE REQUIERA",Presentación de oferta,12/15/2023,12/15/2023,,,,,12/15/2023,"3,645,000",Contratación régimen especial,Regla aplicable,58,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5323191,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,3645000,0.843538233001023,V1.851,True,6.98618936538696,0.015093957357594114,20.9585680961609,1,-0.879256317159061,0.611832447993594,-0.05673082943037646,0.12074368284093887
18169,18169,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.4768180,62023035,703703926,CO1.BDOS.4655037,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES COMO MEDICO EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL  LOCAL  ARJONA,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES COMO MEDICO EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL  LOCAL  ARJONA,Presentación de oferta,06/29/2023,06/29/2023,,,,,06/29/2023,"54,376,000",Contratación régimen especial,Regla aplicable,194,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4669982,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,54376000,12.5838779033371,V1.851,True,0.2,0.000432108451923077,0.6,0,61.9193895166854,1.14576549392498e-07,0.052647566192307794,62.9193895166855
21896,21896,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.4351786,32023107,703703926,CO1.BDOS.4252717,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES COMO MEDICO EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL  LOCAL  ARJONA,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES COMO MEDICO EN LAS AREAS ASISTENCIALES DE LA ESE HOSPITAL  LOCAL  ARJONA,Presentación de oferta,04/03/2023,04/03/2023,,,,,04/03/2023,"9,600,000",Contratación régimen especial,Regla aplicable,60,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4255147,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,9600000,2.221664481978,V1.851,True,0.2,0.000432108451923077,0.6,0,10.10832240989,5.40502889258656e-05,0.007871566192307675,11.108322409889999
23011,23011,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.5418702,112023031,703703926,CO1.BDOS.5300272,PRESTACION DE SERVICIOS ADMINISTRATIVOS EN LAS DIFERENTES AREAS O CENTROS DE COSTO DONDE SURJA LA NECESIDAD,PRESTACION DE SERVICIOS ADMINISTRATIVOS EN LAS DIFERENTES AREAS O CENTROS DE COSTO DONDE SURJA LA NECESIDAD,Presentación de oferta,12/13/2023,12/13/2023,,,,,12/13/2023,"3,000,000",Contratación régimen especial,Regla aplicable,58,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5314385,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,3000000,0.694270150618126,V1.801,True,0.2,0.000432108451923077,0.6,0,2.47135075309063,0.0039958748821193,0.0012715661923076913,3.47135075309063
24160,24160,EMPRESA SOCIAL DEL ESTADO HOSPITAL LOCAL ARJONA,806007923,BOLÍVAR,ARJONA,Territorial,Centralizada,CO1.REQ.5342540,112023079,703703926,CO1.BDOS.5225663,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES DE UNA ENFERMERA,PRESTACION DE SERVICIOS PROFESIONALES ASISTENCIALES DE UNA ENFERMERA,Presentación de oferta,11/27/2023,11/27/2023,,,,,11/27/2023,"5,000,000",Contratación régimen especial,Regla aplicable,58,día(s),,,,Arjona,UNIDAD DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5238194,"703,703,926",Presentación de oferta,2023,0.00432108451923077,,1,5000000,1.15711691769688,V1.851,True,29.3921775817871,0.06350304176757096,88.1765327453613,1,-0.960631807069175,0.515010356775409,-0.2490121670702838,0.03936819293082555
