,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,784220,7252,11925,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.5484227,CNV-001-2024,706674504,CO1.BDOS.5366014,convenio de asociación o colaboración,"AUNAR ESFUERZOS TÉCNICOS, LOGÍSTICOS, ADMINISTRATIVOS Y FINANCIEROS ENTRE LAS PARTES PARA EL DESARROLLO DEL XV FESTIVAL DE VERANO PLAYA RIO BODOQUERO 2024 EN EL MUNICIPIO DE MORELIA - CAQUETÁ, COMO ESTRATEGIA DE IMPLEMENTACIÓN DEL PLAN DE DESARROLLO  MORELIA AMBIENTAL Y TURÍSTICA 2020-2023",Presentación de oferta,01/02/2024,01/02/2024,,,,,01/02/2024,528000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/04/2024,01/04/2024,01/04/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821105,708163076,Caquetá,Florencia,01/05/2024,528000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141700,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5378939,706674504,Adjudicado,2024,3.9155429850746266,,1,528000000,527.9999999999999,V1.931,True,558.280456092848,1092.985561779307,427.7417907714843,1,-0.0542387894155694,0.6523276334776297,-7.733398971297703,-53.43717193603516,28186.18870141514,0.9457612105844304
1,589136,13040,21583,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6615924,CNV-004-2024,706674504,CO1.BDOS.6490444,CONVENIO COMPETITIVO,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS, ECONÓMICOS Y LOGÍSTICOS PARA GARANTIZAR LA ASISTENCIA Y ATENCIÓN INTEGRAL A LOS ADULTOS MAYORES EN CONDICIONES DE VULNERABILIDAD DEL PROGRAMA CENTRO VIDA DEL MUNICIPIO DE MORELIA CAQUETA.",Presentación de oferta,08/05/2024,08/05/2024,,,,,08/05/2024,224426953,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/08/2024,08/08/2024,08/08/2024,Morelia,Gestion Contractual,0,0,2,0,1,0,0,1,0,Seleccionado,70,No,No Adjudicado,702606120,Caquetá,Florencia,,0,No Adjudicado,FUNDACION FUNDAFES,900582157,V1.86111602,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6502715,706674504,Adjudicado,2024,3.9155429850746266,,1,224426953,224.426953,V1.861,True,565.4143608024256,1106.9521170501955,433.2076263427734,1,-0.6030752514288859,0.6393162284130498,-87.0855993925263,-28.70317268371582,6306.419245731279,0.3969247485711141
2,170821,4992,8400,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6335018,CNV-003-2024,706674504,CO1.BDOS.6211633,CONVENIO COMPETITIVO,AUNAR ESFUERZOS TECNICOS LOGISTICOS FINANCIEROS Y ADMINISTRATIVOS COMO MECANISMO DE FORTALECIMIENTO PARA PROMOVER LA CULTURA A TRAVES DE LAS MANIFESTACIONES ARTISTICAS ENMARCADAS EN LAS ACTIVIDADES DEL IX FESTIVAL DE TRADICIONES CULTURALES EL GRAN PIRARUCU EN EL MUNICIPIO DE MORELIA - CAQUETA,Presentación de oferta,06/04/2024,06/04/2024,,,,,06/04/2024,121000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),06/06/2024,06/06/2024,06/06/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1948901,708163076,Caquetá,Florencia,06/08/2024,121000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141702,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6221082,706674504,Adjudicado,2024,3.9155429850746266,,1,121000000,121.0,V1.931,True,509.0952711152944,996.692208775078,390.0572204589843,1,-0.7623234650462953,0.4881687813227727,-99.11659062220654,-40.64971542358398,4826.37442698306,0.2376765349537046
3,170820,4991,8399,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6335018,CNV-003-2024,706674504,CO1.BDOS.6211633,CONVENIO COMPETITIVO,AUNAR ESFUERZOS TECNICOS LOGISTICOS FINANCIEROS Y ADMINISTRATIVOS COMO MECANISMO DE FORTALECIMIENTO PARA PROMOVER LA CULTURA A TRAVES DE LAS MANIFESTACIONES ARTISTICAS ENMARCADAS EN LAS ACTIVIDADES DEL IX FESTIVAL DE TRADICIONES CULTURALES EL GRAN PIRARUCU EN EL MUNICIPIO DE MORELIA - CAQUETA,Presentación de oferta,06/04/2024,06/04/2024,,,,,06/04/2024,121000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),06/06/2024,06/06/2024,06/06/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1948901,708163076,Caquetá,Florencia,06/08/2024,121000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141702,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6221082,706674504,Adjudicado,2024,3.9155429850746266,,1,121000000,121.0,V1.931,True,509.0952711152944,996.692208775078,390.0572204589843,1,-0.7623234650462953,0.4881687813227727,-99.11659062220654,-40.64971542358398,4826.37442698306,0.2376765349537046
4,788145,11177,18354,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6335018,CNV-003-2024,706674504,CO1.BDOS.6211633,CONVENIO COMPETITIVO,AUNAR ESFUERZOS TECNICOS LOGISTICOS FINANCIEROS Y ADMINISTRATIVOS COMO MECANISMO DE FORTALECIMIENTO PARA PROMOVER LA CULTURA A TRAVES DE LAS MANIFESTACIONES ARTISTICAS ENMARCADAS EN LAS ACTIVIDADES DEL IX FESTIVAL DE TRADICIONES CULTURALES EL GRAN PIRARUCU EN EL MUNICIPIO DE MORELIA - CAQUETA,Presentación de oferta,06/04/2024,06/04/2024,,,,,06/04/2024,121000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),06/06/2024,06/06/2024,06/06/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1947047,708163076,Caquetá,Florencia,06/07/2024,11000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141702,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6221082,706674504,Adjudicado,2024,3.9155429850746266,,1,121000000,121.0,V1.931,True,509.0952711152944,996.692208775078,390.0572204589843,1,-0.7623234650462953,0.4941664763445143,-99.11659062220654,-37.72844314575195,4472.900481365385,0.2376765349537046
5,788146,11178,18355,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6335018,CNV-003-2024,706674504,CO1.BDOS.6211633,CONVENIO COMPETITIVO,AUNAR ESFUERZOS TECNICOS LOGISTICOS FINANCIEROS Y ADMINISTRATIVOS COMO MECANISMO DE FORTALECIMIENTO PARA PROMOVER LA CULTURA A TRAVES DE LAS MANIFESTACIONES ARTISTICAS ENMARCADAS EN LAS ACTIVIDADES DEL IX FESTIVAL DE TRADICIONES CULTURALES EL GRAN PIRARUCU EN EL MUNICIPIO DE MORELIA - CAQUETA,Presentación de oferta,06/04/2024,06/04/2024,,,,,06/04/2024,121000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),06/06/2024,06/06/2024,06/06/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1947047,708163076,Caquetá,Florencia,06/07/2024,11000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141702,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6221082,706674504,Adjudicado,2024,3.9155429850746266,,1,121000000,121.0,V1.931,True,509.0952711152944,996.692208775078,390.0572204589843,1,-0.7623234650462953,0.4941664763445143,-99.11659062220654,-37.72844314575195,4472.900481365385,0.2376765349537046
6,337581,5091,8356,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.5809779,CNV-002-2024,706674504,CO1.BDOS.5693154,CONVENIO COMPETITIVO,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS, ECONÓMICOS Y LOGÍSTICOS PARA GARANTIZAR LA ASISTENCIA Y ATENCIÓN INTEGRAL A LOS ADULTOS MAYORES EN CONDICIONES DE VULNERABILIDAD DEL PROGRAMA CENTRO VIDA DEL MUNICIPIO DE MORELIA CAQUETÁ",Presentación de oferta,02/21/2024,02/21/2024,,,,,02/21/2024,280677283,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),02/23/2024,02/23/2024,02/23/2024,Morelia,Gestion Contractual,0,0,6,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1859108,702606120,Caquetá,Florencia,02/26/2024,280677284,Carlos Fernando Trujillo Dulcey,FUNDACION FUNDAFES,900582157,V1.80111619,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5701705,706674504,Adjudicado,2024,3.9155429850746266,,1,280677283,280.677283,V1.801,True,507.6586678579074,993.8796678716795,388.9565277099609,1,-0.4471141718424061,0.7408473366199452,-57.96932525657903,-0.784916877746582,94.81354568323216,0.5528858281575938
7,194273,3379,5607,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6648143,CNV-005-2024,706674504,CO1.BDOS.6521848,CONVENIO COMPETITIVO,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS LOGÍSTICOS, PARA LA PROMOCIÓN Y EJECUCIÓN DEL XX FESTIVAL NACIONAL DE CULTURA SUEÑOS DEL BODOQUERO EN EL MUNICIPIO DE MORELIA - CAQUETÁ",Presentación de oferta,08/12/2024,08/12/2024,,,,,08/12/2024,70000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/14/2024,08/14/2024,08/14/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,No,No Adjudicado,708163076,Caquetá,Florencia,,0,No Adjudicado,planet for live,900833440,V1.93141702,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6531975,706674504,Adjudicado,2024,3.9155429850746266,,1,70000000,69.99999999999999,V1.931,True,310.4200608258876,607.7315457966216,237.8367919921875,1,-0.7744991099680814,0.4762705819308306,-61.40146123853764,12.23122406005859,-910.4006219018668,0.2255008900319186
0,784220,7252,11925,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.5484227,CNV-001-2024,706674504,CO1.BDOS.5366014,convenio de asociación o colaboración,"AUNAR ESFUERZOS TÉCNICOS, LOGÍSTICOS, ADMINISTRATIVOS Y FINANCIEROS ENTRE LAS PARTES PARA EL DESARROLLO DEL XV FESTIVAL DE VERANO PLAYA RIO BODOQUERO 2024 EN EL MUNICIPIO DE MORELIA - CAQUETÁ, COMO ESTRATEGIA DE IMPLEMENTACIÓN DEL PLAN DE DESARROLLO  MORELIA AMBIENTAL Y TURÍSTICA 2020-2023",Presentación de oferta,01/02/2024,01/02/2024,,,,,01/02/2024,528000000,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),01/04/2024,01/04/2024,01/04/2024,Morelia,Gestion Contractual,0,0,3,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.1821105,708163076,Caquetá,Florencia,01/05/2024,528000000,Carlos Fernando Trujillo Dulcey,planet for live,900833440,V1.93141700,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5378939,706674504,Adjudicado,2024,3.9155429850746266,,1,528000000,527.9999999999999,V1.931,True,558.280456092848,1092.985561779307,427.7417907714843,1,-0.0542387894155694,0.6523276334776297,-7.733398971297703,-53.43717193603516,28186.18870141514,0.9457612105844304
1,589136,13040,21583,MUNICIPIO DE MORELIA,800095773,CAQUETÁ,MORELIA,Territorial,Centralizada,CO1.REQ.6615924,CNV-004-2024,706674504,CO1.BDOS.6490444,CONVENIO COMPETITIVO,"AUNAR ESFUERZOS TÉCNICOS, ADMINISTRATIVOS, ECONÓMICOS Y LOGÍSTICOS PARA GARANTIZAR LA ASISTENCIA Y ATENCIÓN INTEGRAL A LOS ADULTOS MAYORES EN CONDICIONES DE VULNERABILIDAD DEL PROGRAMA CENTRO VIDA DEL MUNICIPIO DE MORELIA CAQUETA.",Presentación de oferta,08/05/2024,08/05/2024,,,,,08/05/2024,224426953,Contratación régimen especial (con ofertas),Decreto 092 de 2017,otro,día(s),08/08/2024,08/08/2024,08/08/2024,Morelia,Gestion Contractual,0,0,2,0,1,0,0,1,0,Seleccionado,70,No,No Adjudicado,702606120,Caquetá,Florencia,,0,No Adjudicado,FUNDACION FUNDAFES,900582157,V1.86111602,Cerrado,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6502715,706674504,Adjudicado,2024,3.9155429850746266,,1,224426953,224.426953,V1.861,True,565.4143608024256,1106.9521170501955,433.2076263427734,1,-0.6030752514288859,0.6393162284130498,-87.0855993925263,-28.70317268371582,6306.419245731279,0.3969247485711141
