,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
0,305461,11614,19154,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6841543,CV - 002 - 2024,700581069,CO1.BDOS.6713329,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON; SANTANDER,"AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON, SANTANDER",Presentación de oferta,09/13/2024,09/13/2024,,,,,09/13/2024,199170740,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.94131607,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6723334,700581069,Adjudicado,2024,3.9155429850746266,,1,199170740,199.17074,V1.941,True,0.3270003132022825,0.6401918912382016,0.25054020434618,0,608.0842484202537,1.041014015881281e-19,50.78318395296787,4.251075744628906,120265.89983835198,609.0842484202542
1,305460,11613,19153,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6841543,CV - 002 - 2024,700581069,CO1.BDOS.6713329,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON; SANTANDER,"AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON, SANTANDER",Presentación de oferta,09/13/2024,09/13/2024,,,,,09/13/2024,199170740,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.94131607,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6723334,700581069,Adjudicado,2024,3.9155429850746266,,1,199170740,199.17074,V1.941,True,0.3270003132022825,0.6401918912382016,0.25054020434618,0,608.0842484202537,1.041014015881281e-19,50.78318395296787,4.251075744628906,120265.89983835198,609.0842484202542
2,369940,12129,19985,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.5677013,CONCOOP-001-2024-1,700581069,CO1.BDOS.5559856,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL MUNICIPIO DE SANTA HELENA DEL OPÓN SANTANDER,Presentación de oferta,02/01/2024,02/01/2024,,,,,02/01/2024,104260800,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702436767,Boyacá,Puerto Boyacá,,0,No Adjudicado,FUNDEHUELLA,900149641,V1.85101706,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5568456,700581069,Adjudicado,2024,3.9155429850746266,,1,104260800,104.2608,V1.851,True,103.27243876303773,202.18383657508065,79.12499427795412,1,0.0095704260381618,0.6286606614829632,0.2524199685023802,-13.96270179748535,1456.76027984234,1.009570426038162
3,779979,3011,4936,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.5676113,CONCOOP-001-2024,700581069,CO1.BDOS.5559051,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL MUNICIPIO DE SANTA HELENA DEL OPÓN SANTANDER,Presentación de oferta,02/01/2024,02/01/2024,,,,,02/01/2024,104260800,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.91101501,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5567703,700581069,Adjudicado,2024,3.9155429850746266,,1,104260800,104.2608,V1.911,True,103.50786962748911,202.64475640996704,79.30537605285645,1,0.0072741365001576,0.6059679360756078,0.1922927102016025,-5.813032150268555,606.8297897035353,1.0072741365001576
4,235871,6446,10506,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6843034,CV - 02 - 2024,700581069,CO1.BDOS.6714923,CV - 02 - 2024,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A  LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 20019 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON SANTANDER,Presentación de oferta,09/14/2024,09/14/2024,,,,,09/14/2024,199170740,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702436767,Boyacá,Puerto Boyacá,,0,No Adjudicado,FUNDEHUELLA,900149641,V1.94131607,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6724890,700581069,Adjudicado,2024,3.9155429850746266,,1,199170740,199.17074,V1.941,True,191.808745601908,375.5176941587573,146.9594993591309,1,0.038381953726821,0.5890429723890784,1.880197568039648,-0.0309938453137874,13.817629233009264,1.038381953726821
5,613174,11298,18429,ESE CENTRO DE SALUD JAIME MICHEL,804010718,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6069615,035-2024,704332279,CO1.BDOS.5950914,COMPRA DE UPS; ESTABILIZADORES Y REGULADOR PARA EQUIPOS BIOMEDICOS Y REFRIGERADORES DE LA ESE CENTRO DE SALUD JAIME MICHEL,"COMPRA DE UPS, ESTABILIZADORES Y REGULADOR PARA EQUIPOS BIOMEDICOS Y REFRIGERADORES DE LA ESE CENTRO DE SALUD JAIME MICHEL",Fase de ofertas,04/10/2024,04/10/2024,,,,,04/10/2024,3724700,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,ESE  CENTRO DE SALUD JAIME MICHEL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.43211500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5957488,704332279,Fase de ofertas,2024,3.9155429850746266,,1,3724700,3.7247,V1.432,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,3.75630074066089,0.0001232228585954,0.7512601481321781,31.18337631225586,-102.15762838151976,4.7563007406608895
0,305461,11614,19154,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6841543,CV - 002 - 2024,700581069,CO1.BDOS.6713329,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON; SANTANDER,"AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON, SANTANDER",Presentación de oferta,09/13/2024,09/13/2024,,,,,09/13/2024,199170740,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.94131607,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6723334,700581069,Adjudicado,2024,3.9155429850746266,,1,199170740,199.17074,V1.941,True,0.3270003132022825,0.6401918912382016,0.25054020434618,0,608.0842484202537,1.041014015881281e-19,50.78318395296787,4.251075744628906,120265.89983835198,609.0842484202542
1,305460,11613,19153,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.6841543,CV - 002 - 2024,700581069,CO1.BDOS.6713329,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON; SANTANDER,"AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR LO CORRESPONDIENTE A LA ASISTENCIA INTEGRAL AL ADULTO MAYOR SEGUN LEY 1276 DE 2009 EN EL CENTRO VIDA DEL MUNICIPIO DE SANTA HELENA DEL OPON, SANTANDER",Presentación de oferta,09/13/2024,09/13/2024,,,,,09/13/2024,199170740,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.94131607,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6723334,700581069,Adjudicado,2024,3.9155429850746266,,1,199170740,199.17074,V1.941,True,0.3270003132022825,0.6401918912382016,0.25054020434618,0,608.0842484202537,1.041014015881281e-19,50.78318395296787,4.251075744628906,120265.89983835198,609.0842484202542
2,369940,12129,19985,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.5677013,CONCOOP-001-2024-1,700581069,CO1.BDOS.5559856,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL MUNICIPIO DE SANTA HELENA DEL OPÓN SANTANDER,Presentación de oferta,02/01/2024,02/01/2024,,,,,02/01/2024,104260800,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,702436767,Boyacá,Puerto Boyacá,,0,No Adjudicado,FUNDEHUELLA,900149641,V1.85101706,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5568456,700581069,Adjudicado,2024,3.9155429850746266,,1,104260800,104.2608,V1.851,True,103.27243876303773,202.18383657508065,79.12499427795412,1,0.0095704260381618,0.6286606614829632,0.2524199685023802,-13.96270179748535,1456.76027984234,1.009570426038162
3,779979,3011,4936,MUNICIPIO SANTA HELENA DEL OPON,800099832,SANTANDER,SANTA HELENA DEL OPÓN,Territorial,Centralizada,CO1.REQ.5676113,CONCOOP-001-2024,700581069,CO1.BDOS.5559051,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL,AUNAR ESFUERZOS PARA APOYAR Y DESARROLLAR ACTIVIDADES CORRESPONDIENTES A LA ATENCIÓN INTEGRAL DE LOS ADULTOS MAYORES QUE SON ATENDIDOS EN EL CENTRO DE BIENESTAR DEL ADULTO MAYOR DEL MUNICIPIO DE SANTA HELENA DEL OPÓN SANTANDER,Presentación de oferta,02/01/2024,02/01/2024,,,,,02/01/2024,104260800,Contratación régimen especial,Decreto 092 de 2017,otro,día(s),,,,Santa Helena Del Opón,Secretaría Salud,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.91101501,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5567703,700581069,Adjudicado,2024,3.9155429850746266,,1,104260800,104.2608,V1.911,True,103.50786962748911,202.64475640996704,79.30537605285645,1,0.0072741365001576,0.6059679360756078,0.1922927102016025,-5.813032150268555,606.8297897035353,1.0072741365001576
