,Unnamed: 0.1,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Tamaño valor extraño,veces la predicción
175990,10161,16936,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6705041,CPSAG035-2024,706857505,CO1.BDOS.6578664,Prestar los servicios de apoyo en la política de la gestión estratégica y de talento humano y la política de Integridad de la secretaria General y de Asuntos Administrativos del Municipio de Balboa Ri,Prestar los servicios de apoyo en la política de la gestión estratégica y de talento humano y la política de Integridad de la secretaria General y de Asuntos Administrativos del Municipio de Balboa Risaralda,Presentación de oferta,08/22/2024,08/22/2024,,,,,08/22/2024,10151420,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Balboa,SECRETARIA GENERAL Y DE ASUNTOS ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,723120473,Risaralda,Balboa,,0,No Adjudicado,MARIA VERONICA VERGARA VASCO,1112626478,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6588088,706857505,Adjudicado,2024,3.9155429850746266,,1,10151420,10.15142,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,11.96297861969011,8.565741799930267e-08,2.392595723938023,6.200333118438721,58.49903479431338,12.962978619690114
708916,4740,7761,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6801268,CPSAG 038- 2024,706857505,CO1.BDOS.6674454,Prestar los servicios de apoyo y acompañamiento,"Prestar los servicios de apoyo y acompañamiento en las acciones implementadas en la política de participación ciudadana en la gestión pública, en la Secretaría de Desarrollo Agropecuario, Económico y Social, del municipio de Balboa Risaralda.",Presentación de oferta,09/07/2024,09/07/2024,,,,,09/07/2024,8050000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Balboa,"SECRETARIA DE DESARROLLO AGROPECUARIO, ECONOMICO Y SOCIAL",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,723120598,Risaralda,Balboa,,0,No Adjudicado,paola lopez londoño,1090077378,V1.93151500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6683276,706857505,Adjudicado,2024,3.9155429850746266,,1,8050000,8.049999999999999,V1.931,True,93.2092928420747,182.48249636577611,71.41484069824217,1,-0.913635220753802,0.050184836271391,-21.7490379154787,-3.731774806976318,22.68602366909125,0.08636477924619794
514109,2513,4148,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6915377,CPSP032-2024,706857505,CO1.BDOS.6785600,Prestar los servicios profesionales de apoyo y acompañamiento en la política pública de salud mental en el municipio de Balboa Risaralda.,Prestar los servicios profesionales de apoyo y acompañamiento en la política pública de salud mental en el municipio de Balboa Risaralda.,Presentación de oferta,09/27/2024,09/27/2024,,,,,09/27/2024,10500000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Balboa,"SECRETARIA DE DESARROLLO AGROPECUARIO, ECONOMICO Y SOCIAL",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,728590308,Risaralda,Balboa,,0,No Adjudicado,CRISTIAN ANDRES PEREZ ARENAS,1090076597,V1.85101700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6795843,706857505,Adjudicado,2024,3.9155429850746266,,1,10500000,10.500000000000002,V1.851,True,20.529014617982124,40.19111958896718,15.72886419296265,1,-0.4885287874069385,0.7012909697602832,-2.561334317158819,-2.035343647003174,16.241556025760474,0.5114712125930615
675651,10115,16363,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6381601,CPSAG033-2024,706857505,CO1.BDOS.6258105,DIAGNOSTICO PARQUE AUTOMOTOR,Prestar los servicios de evaluación y diagnostico el estado actual del parque automotor de propiedad del municipio de Balboa Risaralda.,Presentación de oferta,06/14/2024,06/14/2024,,,,,06/14/2024,3800000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Balboa,SECRETARIA GENERAL Y DE ASUNTOS ADMINISTRATIVOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,709787923,Risaralda,Dosquebradas,,0,No Adjudicado,SURTILLANTAS LA GUACA S.A.S.,900447895,V1.78181500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6267297,706857505,Adjudicado,2024,3.9155429850746266,,1,3800000,3.8000000000000003,V1.781,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,3.852455986928177,0.0001079186059452,0.7704911973856354,3.443480253219604,1.554107788092577,4.852455986928177
542123,4686,7810,INSTITUCIÓN EDUCATIVA TAMBORES,900273615,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6663152,16,705086122,CO1.BDOS.6514161,CONTRATO DE SUMINISTROS,"COMPRA DE DIPLOMAS, ACTAS DE GRADO Y CERTIFICACIONES PARA GRADO NOVENO",Presentación de oferta,08/14/2024,08/14/2024,,,,,08/14/2024,0,Contratación directa,Contratos o convenios Interadministrativos (valor cero),otro,día(s),,,,Balboa,TESORERIA,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.14111700,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6547043,705086122,Adjudicado,2024,3.9155429850746266,,1,0,0.0,V1.141,True,333.53596019303507,652.9871946019841,255.5476684570312,1,-1.0,0.2740123611564004,-85.18255615234375,-0.8742889761924744,-0.0,0.0
801914,11982,19860,INSTITUCIÓN EDUCATIVA TAMBORES,900273615,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.5822805,13,705086122,CO1.BDOS.5705894,CONTRATO DE SUMINISTROS,SUMINISTRO DE ELEMETNOS NECESARIOS PARA DESARROLLAR EL PROCESO DE PREVENCIÓN Y ATENCIÓN DE DESASTRES EN LA INSTITUCIÓN EDUCATIVA TAMBORES.,Presentación de oferta,02/22/2024,02/22/2024,,,,,02/22/2024,0,Contratación régimen especial,Regla aplicable,otro,día(s),,,,Balboa,TESORERIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,706857505,Risaralda,Balboa,,0,No Adjudicado,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,V1.46191500,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5714112,705086122,Adjudicado,2024,3.9155429850746266,,1,0,0.0,V1.461,True,158.63450243427218,310.5701065986591,121.5421485900879,1,-1.0,0.2894888661142928,-40.5140495300293,37.9661979675293,-0.0,0.0
228217,11828,19387,INSTITUCIÓN EDUCATIVA TAMBORES,900273615,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.5998109,015,705086122,CO1.BDOS.5880028,CONTRATO DE SUMINISTROS,Suministro de papelería para la Institución Educativa Tambores,Presentación de oferta,03/22/2024,03/22/2024,,,,,03/22/2024,0,Contratación régimen especial,Regla aplicable,otro,día(s),,,,Balboa,TESORERIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,701341273,Risaralda,Pereira,,0,No Adjudicado,PAPELERIA MODELO SAS,816000456,V1.14111500,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5886450,705086122,Adjudicado,2024,3.9155429850746266,,1,0,0.0,V1.141,True,0.7831085970149254,1.533147686796712,0.6000000000000001,1,-1.0,0.290458550600838,-0.2,-1.205833792686462,0.0,0.0
183892,5513,9111,INSTITUCIÓN EDUCATIVA TAMBORES,900273615,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.5706948,XII,705086122,CO1.BDOS.5588876,CONTRATO DE SUMINISTROS,"SUMINISTRO DE MATERIAL PEDAGÓGICO Y DIDÁCTICO CON EL FIN DE CONTRIBUIR AL MEJORAMIENTO DE LA CALIDAD EDUCATIVA, FORMACIÓN, INNOVACIÓN EN LOS NIVELES EDUCATIVOS DE LA MEDIA DE LA INSTITUCIÓN EDUCATIVA TAMBORES SEGÚN RESOLUCIÓN 1143 DEL 5 DE JUNIO DE 2023.",Presentación de oferta,02/06/2024,02/06/2024,,,,,02/06/2024,0,Contratación régimen especial,Regla aplicable,otro,día(s),,,,Balboa,TESORERIA,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.14111500,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5597538,705086122,Adjudicado,2024,3.9155429850746266,,1,0,0.0,V1.141,True,94.50366968839046,185.01659045609344,72.40656280517577,1,-1.0,0.2910432731674769,-24.13552093505859,-0.9115092754364014,-0.0,0.0
127616,351,580,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6878159,CPSAG046-2024,706857505,CO1.BDOS.6749350,Prestar los servicios de apoyo para fomentar el desarrollo de la inteligencia emocional en alumnos de primaria; mediante el empleo de la música como herramienta de aprendizaje en el municipio de Balbo,"Prestar los servicios de apoyo para fomentar el desarrollo de la inteligencia emocional en alumnos de primaria, mediante el empleo de la música como herramienta de aprendizaje en el municipio de Balboa Risaralda.",Presentación de oferta,09/20/2024,09/20/2024,,,,,09/20/2024,7995000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Balboa,"SECRETARIA DE DESARROLLO AGROPECUARIO, ECONOMICO Y SOCIAL",0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,708173125,Risaralda,Dosquebradas,,0,No Adjudicado,asociacion amigos por lo social,901044083,V1.93141701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6759314,706857505,Adjudicado,2024,3.9155429850746266,,1,7995000,7.994999999999999,V1.931,True,9.627450575862571,18.848348283235683,7.376333713531494,1,-0.1695620832326435,0.7309280416952493,-0.4169155036951939,14.60951709747314,-118.15873804974272,0.8304379167673563
300124,6277,10342,ALCALDÍA MUNICIPIO DE BALBOA RISARALDA,890801143,RISARALDA,BALBOA,Territorial,Centralizada,CO1.REQ.6769693,CPAE037-2024,706857505,CO1.BDOS.6642646,Prestar los servicios de apoyo en la política de servicio al ciudadano y el fortalecimiento organizacional de la Secretaría Ejecutiva y el despacho del alcalde del municipio de Balboa Risaralda.,Prestar los servicios de apoyo en la política de servicio al ciudadano y el fortalecimiento organizacional de la Secretaría Ejecutiva y el despacho del alcalde del municipio de Balboa Risaralda.,Presentación de oferta,09/03/2024,09/03/2024,,,,,09/03/2024,8050000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Balboa,OFICINA DE CONTRATACION Y ASISTENCIA JURIDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,713625952,Risaralda,Balboa,,0,No Adjudicado,MARIA CAMILA GALVIS RENDÓN,1090076767,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6651289,706857505,Adjudicado,2024,3.9155429850746266,,1,8050000,8.049999999999999,V1.801,True,47.066251185199384,92.1449648309839,36.06109142303466,1,-0.8289644958481115,0.437779056686724,-9.964454823742862,16.55167388916016,-139.91413899931658,0.17103550415188856
