,Unnamed: 0,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,Tamaño valor extraño,veces la predicción
8895,8895,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4896646,OC-043-2023,704025212,CO1.BDOS.4788871,ELEMENTOS MANTENIMIENTO LOCATIVO,ELEMENTOS MANTENIMIENTO LOCATIVO,Presentación de oferta,08/08/2023,08/08/2023,,,,,08/08/2023,"4,307,041",Contratación régimen especial,Decreto 092 de 2017,0,día(s),,,,San Pedro,EQUIPO CONTRATACION HUTQ2,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72101507,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4822137,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,4307041,0.996750001262815,V1.721,True,12.7345533370972,0.027513540642124624,38.2036600112915,1,-0.921728703404212,0.560856558811007,-0.1057471215684985,0.07827129659578785
12127,12127,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4545006,SC-001,704025212,CO1.BDOS.4442962,SOLICITUD PRIVADA DE OFERTA,"El Hospital Ulpiano Tacón Quintero de San Pedro Valle E.S.E. requiere contratar la actualización del Estudio de Modernización Institucional en el marco del Fortalecimiento Institucional, conforme a la metodología definida por el Departamento Administrativo de la Función Pública - DAFP.",Presentación de oferta,05/19/2023,05/19/2023,,,,,05/18/2023,0,Solicitud de información a los Proveedores,No,3,Mes(es),05/20/2023,,05/19/2023,San Pedro,HUTQ CONTRATACION 2023,1,1,0,0,1,0,0,1,4,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101511,Abierto,No,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4446723,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,0,0.0,V1.801,True,2.22830724716186,0.004814351974900422,6.6849217414856,1,-1.0,0.470316731271338,-0.01925740789960169,0.0
24514,24514,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4650219,OS-017-2023,704025212,CO1.BDOS.4546638,LOGISTICA BRIGADA PRADERA NARANJAL,LOGISTICA BRIGADA PRADERA NARANJAL,Presentación de oferta,06/15/2023,06/15/2023,,,,,06/15/2023,"760,000",Contratación régimen especial,Decreto 092 de 2017,1,día(s),,,,San Pedro,EQUIPO CONTRATACION HUTQ2,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4577097,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,760000,0.175881771489925,V1.801,True,0.550087034702301,0.001188486284940836,1.6502611041069,1,-0.680265557276568,0.814285801227205,-0.0039939451397633455,0.31973444272343127
26995,26995,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.3890893,010-2023,704025212,CO1.BDOS.3795600,SUMINISTRO DE PRODUCTOS FARMACÉUTICOS (MEDICAMENTOS) REQUERIDOS POR LOS DIFERENTES SERVICIOS MEDICO ASISTENCIALES EN EL HOSPITAL ULPIANO TASCON QUINTERO DE SAN PEDRO V.; E.S.E,"SUMINISTRO DE PRODUCTOS FARMACÉUTICOS (MEDICAMENTOS) REQUERIDOS POR LOS DIFERENTES SERVICIOS MEDICO ASISTENCIALES EN EL HOSPITAL ULPIANO TASCON QUINTERO DE SAN PEDRO V., E.S.E",Presentación de oferta,01/19/2023,01/19/2023,,,,,01/19/2023,"100,000,000",Contratación régimen especial,Decreto 092 de 2017,101,día(s),,,,San Pedro,HUTQ CONTRATACION 2023,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705351229,Valle del Cauca,Tuluá,,0,No Adjudicado,ColomboQuimicos SAS,900502003,V1.51101500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3799050,"704,025,212",Adjudicado,2023,0.00432108451923077,,1,100000000,23.1423383539375,V1.511,True,47.5424118041992,0.10271738982700968,142.627235412598,1,-0.513227506226483,0.838877559951185,-0.3108695593080389,0.4867724937735163
93483,93483,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4091360,OC-010-2023,704025212,CO1.BDOS.3995456,ELEMENTOS PARA OFICINA,"SUMINISTRO, EQUIPO DE OFICINA Y COMPUTO",Presentación de oferta,02/20/2023,02/20/2023,,,,,02/20/2023,"6,360,000",Contratación régimen especial,Decreto 092 de 2017,3,día(s),,,,San Pedro,HUTQ CONTRATACION 2023,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.43211507,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4042266,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,6360000,1.47185271931043,V1.432,True,10.7893400192261,0.02331082506489746,32.3680200576782,1,-0.863582692112061,0.630624562650931,-0.08688330025958983,0.13641730788793913
100027,100027,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4539825,053-2023,704025212,CO1.BDOS.4438075,PRESTACIÓN	DE	SERVICIOS PROFESIONALES COMO MÉDICO GENERAL EN EL HOSPITAL ULPIANO TASCÓN QUINTERO - EMPRESA SOCIAL DEL ESTADO; DEL MUNICIPIO DE SAN PEDRO VALLE DEL CAUCA,"PRESTACIÓN	DE	SERVICIOS PROFESIONALES COMO MÉDICO GENERAL EN EL HOSPITAL ULPIANO TASCÓN QUINTERO - EMPRESA SOCIAL DEL ESTADO, DEL MUNICIPIO DE SAN PEDRO VALLE DEL CAUCA",Presentación de oferta,05/19/2023,05/19/2023,,,,,05/18/2023,"18,000,000",Contratación régimen especial,Decreto 092 de 2017,182,día(s),,,,San Pedro,HUTQ CONTRATACION 2023,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101604,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4447004,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,18000000,4.16562090370876,V1.851,True,16.3801116943359,0.03538992353283287,49.1403350830078,1,-0.745690323641127,0.760951875659635,-0.12355969413133147,0.2543096763588734
111604,111604,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.3881408,007-2023.,704025212,CO1.BDOS.3785808,SUMINISTRO DE COMBUSTIBLES - GASOLINA; DIESEL Y GAS VEHICULAR PARA EL PARQUE AUTOMOTOR DEL  HOSPITAL ULPIANO TASCON QUINTERO E.S.E. - AMBULANCIAS; VEHÍCULO ADMINISTRATIVO Y DEMÁS ADSCRITOS QUE LOS REQ,"SUMINISTRO DE COMBUSTIBLES - GASOLINA, DIESEL Y GAS VEHICULAR PARA EL PARQUE AUTOMOTOR DEL  HOSPITAL ULPIANO TASCON QUINTERO E.S.E. - AMBULANCIAS, VEHÍCULO ADMINISTRATIVO Y DEMÁS ADSCRITOS QUE LOS REQUIERAN..",Presentación de oferta,01/18/2023,01/18/2023,,,,,01/18/2023,"21,200,000",Contratación régimen especial,Decreto 092 de 2017,0,día(s),,,,San Pedro,HUTQ Equipo de Contratación,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,718246697,Valle del Cauca,San Pedro,,0,No Adjudicado,lubryco y cia sas,815003266,V1.78181701,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3788323,"704,025,212",Adjudicado,2023,0.00432108451923077,,1,21200000,4.90617573103476,V1.781,True,0.2,0.000432108451923077,0.6,0,23.5308786551738,3.17726327022777e-06,0.019471566192307697,24.530878655173797
114592,114592,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.3922771,021-2023,704025212,CO1.BDOS.3827455,PRESTACIÓN DE SERVICIOS COMO PROFESIONAL EN SALUD OCUPACIONAL PARA OPERAR EL SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO SG- SST; QUE ADEMÁS APOYE LAS ACTIVIDADES DE BIENESTAR LABORAL EN EL,"PRESTACIÓN DE SERVICIOS COMO PROFESIONAL EN SALUD OCUPACIONAL PARA OPERAR EL SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO SG- SST, QUE ADEMÁS APOYE LAS ACTIVIDADES DE BIENESTAR LABORAL EN EL HOSPITAL ULPIANO TASCÓN QUINTERO
- EMPRESA SOCIAL DEL ESTADO.",Presentación de oferta,01/24/2023,01/24/2023,,,,,01/24/2023,"12,000,000",Contratación régimen especial,Decreto 092 de 2017,0,día(s),,,,San Pedro,HUTQ CONTRATACION 2023,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705592582,Valle del Cauca,Tuluá,,0,No Adjudicado,Yeny Lorena Quiceno Cabrera,31791910,V1.93141808,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3831573,"704,025,212",Adjudicado,2023,0.00432108451923077,,1,12000000,2.7770806024725,V1.931,True,0.2,0.000432108451923077,0.6,0,12.8854030123625,2.41959243827565e-05,0.010271566192307673,13.8854030123625
118280,118280,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.4262737,OS-009-2023,704025212,CO1.BDOS.4164932,SERVICIO DE TRANSMISION EN VIVO POR EL CANAL REGIONAL VEO TELEVISION Y DIFERENTES PLATAFORMAS VIRTUALES DIGITALES DE LA RENDICION DE CUENTAS DEL HOSPITAL LOCAL ULPIANAO TASCON QUINTERO E.S.E,SERVICIO DE TRANSMISION EN VIVO POR EL CANAL REGIONAL VEO TELEVISION Y DIFERENTES PLATAFORMAS VIRTUALES DIGITALES DE LA RENDICION DE CUENTAS DEL HOSPITAL LOCAL ULPIANAO TASCON QUINTERO E.S.E,Presentación de oferta,03/14/2023,03/14/2023,,,,,03/14/2023,"500,000",Contratación régimen especial,Decreto 092 de 2017,1,día(s),,,,San Pedro,HUTQ CONTRATACION 2023,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.82121507,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4167955,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,500000,0.115711691769688,V1.821,True,0.2,0.000432108451923077,0.6,1,-0.421441541151562,0.779557636677941,-0.0012284338076923068,0.5785584588484399
137518,137518,E.S.E. HOSPITAL ULPIANO TASCON QUINTERO,891301447,VALLE DEL CAUCA,SAN PEDRO,Territorial,Centralizada,CO1.REQ.5234931,OS-041-2023,704025212,CO1.BDOS.5120542,PRESTAR EL SERVICIO DE MANTENIMIENTO  TRANSMISION DE AMBULANCIA,PRESTAR EL SERVICIO DE MANTENIMIENTO  TRANSMISION DE AMBULANCIA,Presentación de oferta,11/03/2023,11/03/2023,,,,,11/03/2023,"1,650,000",Contratación régimen especial,Decreto 092 de 2017,0,día(s),,,,San Pedro,EQUIPO CONTRATACION HUTQ2,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78181507,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5135750,"704,025,212",Presentación de oferta,2023,0.00432108451923077,,1,1650000,0.381848582839969,V1.781,True,1.92477154731751,0.004158550268084774,5.77431464195251,1,-0.801613555971284,0.702703456915165,-0.014984201072339097,0.19838644402871533
